Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
5326;PL-2020-090664;nieokreœlony;17.05.2020;17.05.2020;standardowy;ma³e pude³ko;biuro;Wioletta Gunther;K01301;po³udniowo-zachodni;dolnoœl¹skie;Twardogóra;56-416;Meble;Umeblowanie;Eldon Image Series Desk Accessories, Burgundy;25,08;6;0;9,0288
5327;PL-2020-090664;œredni;17.05.2020;19.05.2020;kolejowy;paleta;biuro;Wioletta Gunther;K01301;po³udniowo-zachodni;dolnoœl¹skie;Twardogóra;56-416;Artyku³y biurowe;Sztuka;Avery Fluorescent Highlighter Four-Color Set;6,68;2;0;2,004
5328;PL-2020-090664;nieokreœlony;17.05.2020;17.05.2020;standardowy;ma³e pude³ko;biuro;Maria Bereda;K01299;wschodni;œwiêtokrzyskie;Busko-Zdrój;28-100;Artyku³y biurowe;Papier;Xerox 225;19,44;3;0;9,3312
5329;PL-2020-090654;nieokreœlony;25.09.2020;27.09.2020;standardowy;ma³e pude³ko;ma³a firma;Piotr Turowski;K01730;wschodni;lubelskie;Hañsk;22-235;Technologia;Telefony;Cisco SPA525G2 IP Phone - Wireless;31,92;2;0,2;2,394
5330;PL-2020-087390;krytyczny;12.09.2020;13.09.2020;ekspresowy;ma³e pude³ko;korporacja;Konrad Radziusz;K00299;centralny;mazowieckie;Maciejowice;05-600;Artyku³y biurowe;Segregatory;GBC Premium Transparent Covers with Diagonal Lined Pattern;33,568;2;0,2;11,7488
5334;PL-2020-087047;krytyczny;16.12.2020;18.12.2020;standardowy;ma³e pude³ko;korporacja;Rados³aw Architekt;K03001;centralny;³ódzkie;Rusiec;97-438;Meble;Umeblowanie;Acrylic Self-Standing Desk Frames;10,68;4;0;4,0584
5335;PL-2020-087047;krytyczny;16.12.2020;18.12.2020;ekspresowy;ma³e pude³ko;korporacja;Rados³aw Architekt;K03001;centralny;³ódzkie;Rusiec;97-438;Artyku³y biurowe;Papier;Xerox 1978;17,34;3;0;8,4966
5347;PL-2020-090060;wysoki;26.03.2020;28.03.2020;standardowy;ma³e pude³ko;osoba fizyczna;Janusz Musia³;K00514;wschodni;podlaskie;Baka³arzewo;16-400;Artyku³y biurowe;Segregatory;"Avery Durable Plastic 1"" Binders";10,896;3;0,2;3,9498
5366;PL-2020-087937;niski;07.12.2020;08.12.2020;standardowy;ma³e pude³ko;osoba fizyczna;Piotr S³omski;K03206;centralny;mazowieckie;Serock;05-140;Technologia;Telefony;Wireless Extenders zBoost YX545 SOHO Signal Booster;151,192;1;0,2;13,2293
5378;PL-2020-086593;œredni;16.01.2020;17.01.2020;standardowy;worek;osoba fizyczna;Tadeusz ŒŒwiderski;K02922;pó³nocny;kujawsko-pomorskie;Obrowo;87-123;Artyku³y biurowe;Koperty;Cameo Buff Policy Envelopes;348,488;7;0,2;117,6147
5379;PL-2020-087753;krytyczny;04.10.2020;05.10.2020;standardowy;worek;korporacja;Aneta Kêpa;K01712;centralny;mazowieckie;Czernice Borowe;06-415;Artyku³y biurowe;Magazynowanie;Fellowes Bankers Box Recycled Super Stor/Drawer;172,736;4;0,2;-30,2288
5382;PL-2020-089221;nieokreœlony;22.02.2020;24.02.2020;standardowy;ma³e pude³ko;biuro;Magdalena Ko³osowska;K02455;po³udniowy;ma³opolskie;Oœwiêcim;32-600;Artyku³y biurowe;Papier;Xerox 202;25,92;5;0,2;9,072
5386;PL-2020-091556;œredni;02.12.2020;03.12.2020;standardowy;ma³e pude³ko;biuro;Jacek Ogrodziñski;K01247;pó³nocny;warmiñsko-mazurskie;Dubeninki;19-504;Technologia;Telefony;Plantronics Voyager Pro HD - Bluetooth Headset;545,916;14;0,4;72,7888
5387;PL-2020-087009;nieokreœlony;21.12.2020;23.12.2020;standardowy;ma³e pude³ko;korporacja;Artur Kuœwik;K01304;centralny;mazowieckie;Koby³ka;05-230;Artyku³y biurowe;Segregatory;Avery Non-Stick Binders;40,41;9;0;18,5886
5388;PL-2020-087009;œredni;21.12.2020;22.12.2020;standardowy;ma³e pude³ko;korporacja;Artur Kuœwik;K01304;centralny;mazowieckie;Koby³ka;05-230;Technologia;Telefony;iHome FM Clock Radio with Lightning Dock;167,976;3;0,2;10,4985
5391;PL-2020-016741;krytyczny;02.10.2020;03.10.2020;standardowy;ma³e pude³ko;ma³a firma;Marek Iwañczyk;K02498;pó³nocny;kujawsko-pomorskie;Bydgoszcz;85-112;Artyku³y biurowe;Segregatory;GBC Imprintable Covers;26,352;3;0,2;9,5526
5393;PL-2020-087088;nieokreœlony;16.01.2020;17.01.2020;standardowy;ma³e pude³ko;korporacja;Piotr Lewandowski;K01411;pó³nocno-zachodni;wielkopolskie;Pyzdry;62-310;Artyku³y biurowe;Etykiety;Avery 499;9,96;2;0;4,5816
5409;PL-2020-089098;œredni;17.04.2020;19.04.2020;standardowy;ma³e pude³ko;osoba fizyczna;Katarzyna KaraŸniewicz;K02433;po³udniowo-zachodni;dolnoœl¹skie;Przemków;59-170;Artyku³y biurowe;Segregatory;Performers Binder/Pad Holder, Black;22,424;1;0,2;8,409
5412;PL-2020-089640;œredni;17.02.2020;19.02.2020;ekspresowy;ma³e pude³ko;korporacja;Dawid Szczesiak;K00409;wschodni;podkarpackie;Boguchwa³a;36-040;Artyku³y biurowe;Segregatory;Wilson Jones Easy Flow II Sheet Lifters;10,08;7;0,2;3,528
5417;PL-2020-089347;wysoki;14.10.2020;16.10.2020;kolejowy;wielkie pud³o;korporacja;Krystyna Roman;K00716;centralny;mazowieckie;G³owaczów;26-903;Technologia;Telefony;OtterBox Commuter Series Case - Samsung Galaxy S4;39,984;2;0,2;-8,9964
5420;PL-2020-087163;wysoki;25.06.2020;27.06.2020;standardowy;ma³e pude³ko;korporacja;Feliks Œwiderek;K02780;wschodni;podlaskie;Wysokie Mazowieckie;18-200;Technologia;Telefony;Jabra SPEAK 410;150,384;2;0,2;15,0384
5421;PL-2020-087163;wysoki;25.06.2020;26.06.2020;kolejowy;paleta;korporacja;Stanis³aw WoŸniak;K02781;wschodni;œwiêtokrzyskie;Iwaniska;27-570;Technologia;Telefony;LG Exalt;280,782;3;0,4;-60,8361
5424;PL-2020-089467;œredni;17.04.2020;17.04.2020;standardowy;ma³e pude³ko;ma³a firma;Izabela Helman;K02177;po³udniowy;ma³opolskie;Piwniczna-Zdrój;33-350;Artyku³y biurowe;Papier;Xerox 1963;26,4;5;0;11,88
5425;PL-2020-089467;nieokreœlony;17.04.2020;19.04.2020;standardowy;ma³e pude³ko;ma³a firma;Piotr Ordyñski;K02180;pó³nocno-zachodni;wielkopolskie;Przykona;62-731;Artyku³y biurowe;Sztuka;Newell 326;3,52;2;0;1,0208
5438;PL-2020-086641;nieokreœlony;28.02.2020;01.03.2020;standardowy;ma³e pude³ko;ma³a firma;Maria ŒŒwiderska;K00759;centralny;³ódzkie;Bia³a Rawska;96-230;Artyku³y biurowe;Segregatory;Wilson Jones Four-Pocket Poly Binders;9,81;5;0,7;-6,867
5439;PL-2020-086641;wysoki;28.02.2020;29.02.2020;ekspresowy;ma³e pude³ko;ma³a firma;Maria ŒŒwiderska;K00759;centralny;³ódzkie;Bia³a Rawska;96-230;Meble;Umeblowanie;Luxo Adjustable Task Clamp Lamp;213,216;3;0,2;15,9912
5440;PL-2020-086641;krytyczny;28.02.2020;01.03.2020;standardowy;du¿e pude³ko;ma³a firma;Maria ŒŒwiderska;K00759;centralny;³ódzkie;Bia³a Rawska;96-230;Artyku³y biurowe;Segregatory;Ibico Ibimaster 300 Manual Binding System;588,784;2;0,2;183,995
5443;PL-2020-086670;krytyczny;05.08.2020;07.08.2020;standardowy;ma³e pude³ko;korporacja;Andrzej Dobrowolski;K01590;po³udniowo-zachodni;opolskie;Domaszowice;46-100;Technologia;Akcesoria;Enermax Acrylux Wireless Keyboard;99,6;1;0;36,852
5444;PL-2020-088560;krytyczny;26.11.2020;28.11.2020;standardowy;opakowanie;osoba fizyczna;Natalia Olejniczak;K02069;wschodni;podlaskie;Nowe Piekuty;18-212;Artyku³y biurowe;Segregatory;DXL Angle-View Binders with Locking Rings, Black;62,296;13;0,2;21,0249
5446;PL-2020-090328;niski;24.02.2020;25.02.2020;ekspresowy;ma³e pude³ko;osoba fizyczna;Marian Kruszewski;K02569;wschodni;podkarpackie;Pruchnik;37-560;Artyku³y biurowe;Koperty;Quality Park Security Envelopes;20,936;1;0,2;7,0659
5447;PL-2020-090328;œredni;24.02.2020;26.02.2020;standardowy;opakowanie;osoba fizyczna;Marian Kruszewski;K02569;wschodni;podkarpackie;Pruchnik;37-560;Technologia;Telefony;Samsung Replacement EH64AVFWE Premium Headset;33;6;0;8,25
5448;PL-2020-090328;wysoki;24.02.2020;26.02.2020;standardowy;worek;osoba fizyczna;Marian Kruszewski;K02569;wschodni;podkarpackie;Pruchnik;37-560;Technologia;Akcesoria;Plantronics Audio 478 Stereo USB Headset;249,95;5;0;87,4825
5452;PL-2020-088591;œredni;10.01.2020;10.01.2020;standardowy;œrednie pude³ko;korporacja;Miros³aw Skotnicki;K03355;po³udniowy;ma³opolskie;Che³mek;32-660;Meble;Umeblowanie;"Seth Thomas 8 1/2"" Cubicle Clock";40,56;2;0;12,9792
5453;PL-2020-087368;nieokreœlony;31.10.2020;02.11.2020;ekspresowy;ma³e pude³ko;korporacja;Maciej Zawadzki;K00084;centralny;³ódzkie;Pabianice;95-200;Artyku³y biurowe;Zaopatrzenie;"Fiskars 8"" Scissors, 2/Pack";86,2;5;0;24,998
5454;PL-2020-087368;œredni;31.10.2020;02.11.2020;standardowy;ma³e pude³ko;korporacja;Maciej Zawadzki;K00084;centralny;³ódzkie;Pabianice;95-200;Artyku³y biurowe;Papier;Things To Do Today Spiral Book;38,016;6;0,2;13,7808
5455;PL-2020-087368;nieokreœlony;31.10.2020;03.11.2020;standardowy;ma³e pude³ko;korporacja;Maciej Zawadzki;K00084;centralny;³ódzkie;Pabianice;95-200;Artyku³y biurowe;Magazynowanie;Sterilite Officeware Hinged File Box;8,384;1;0,2;0,7336
5488;PL-2020-091324;œredni;29.08.2020;31.08.2020;standardowy;œrednie pude³ko;korporacja;Krystyna Kubiñska;K02378;pó³nocno-zachodni;wielkopolskie;Ostrowite;62-402;Technologia;Telefony;Mediabridge Sport Armband iPhone 5s;23,976;3;0,2;-5,6943
5499;PL-2020-087466;wysoki;16.07.2020;18.07.2020;standardowy;opakowanie;korporacja;Anna Kurosz;K00172;wschodni;lubelskie;Goœcieradów;23-275;Artyku³y biurowe;Etykiety;Avery 509;7,83;3;0;3,6018
5500;PL-2020-091443;niski;29.03.2020;30.03.2020;standardowy;ma³e pude³ko;korporacja;Urszula Rutkowska;K02624;wschodni;podlaskie;Hajnówka;17-200;Technologia;Akcesoria;Sony 32GB Class 10 Micro SDHC R40 Memory Card;41,9;2;0;8,799
5503;PL-2020-091188;krytyczny;28.09.2020;29.09.2020;kolejowy;paleta;korporacja;Jacek Rogowski;K02105;wschodni;œwiêtokrzyskie;Skar¿ysko-Kamienna;26-110;Meble;Umeblowanie;Eldon Image Series Black Desk Accessories;3,312;1;0,2;0,6624
5504;PL-2020-091188;nieokreœlony;28.09.2020;29.09.2020;standardowy;ma³e pude³ko;korporacja;Jacek Rogowski;K02105;wschodni;œwiêtokrzyskie;Skar¿ysko-Kamienna;26-110;Artyku³y biurowe;Urz¹dzenia;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;20,136;3;0,2;1,2585
5506;PL-2020-090697;wysoki;07.11.2020;08.11.2020;standardowy;ma³e pude³ko;ma³a firma;Józef Wypijewski;K00430;pó³nocny;kujawsko-pomorskie;Koronowo;86-010;Technologia;Telefony;Wilson Electronics DB Pro Signal Booster;859,2;4;0,4;-186,16
5510;PL-2020-091182;krytyczny;22.07.2020;26.07.2020;standardowy;worek;biuro;Marcin Makowiecki;K02988;po³udniowy;ma³opolskie;Lisia Góra;33-140;Artyku³y biurowe;Papier;Xerox 1880;56,704;2;0,2;19,1376
5511;PL-2020-091182;œredni;22.07.2020;29.07.2020;standardowy;ma³e pude³ko;biuro;Marcin Makowiecki;K02988;po³udniowy;ma³opolskie;Lisia Góra;33-140;Technologia;Telefony;QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3;11,12;2;0,2;3,475
5516;PL-2020-091567;wysoki;26.01.2020;26.01.2020;standardowy;ma³e pude³ko;korporacja;Karina Surma;K03159;po³udniowy;ma³opolskie;Su³oszowa;32-045;Technologia;Telefony;Plantronics MX500i Earset;128,85;3;0;3,8655
5518;PL-2020-087892;krytyczny;28.10.2020;29.10.2020;ekspresowy;worek;biuro;Ewa W³odyka;K02099;wschodni;podkarpackie;Pysznica;37-403;Meble;Krzes³a;Global Chrome Stack Chair;239,96;10;0,3;-10,284
5519;PL-2020-087892;nieokreœlony;28.10.2020;30.10.2020;standardowy;worek;biuro;Ewa W³odyka;K02099;wschodni;podkarpackie;Pysznica;37-403;Meble;Umeblowanie;Hand-Finished Solid Wood Document Frame;54,768;2;0,2;6,846
5520;PL-2020-087892;wysoki;28.10.2020;30.10.2020;standardowy;du¿e pude³ko;biuro;Ewa W³odyka;K02099;wschodni;podkarpackie;Pysznica;37-403;Artyku³y biurowe;Sztuka;DIXON Ticonderoga Erasable Checking Pencils;13,392;3;0,2;3,1806
5524;PL-2020-016806;niski;19.06.2020;21.06.2020;standardowy;ma³e pude³ko;biuro;Monika Wojtowicz;K03342;po³udniowy;œl¹skie;Ruda Œl¹ska;41-709;Artyku³y biurowe;Urz¹dzenia;Acco 6 Outlet Guardian Premium Surge Suppressor;58,24;4;0;15,7248
5527;PL-2020-090041;niski;22.04.2020;27.04.2020;standardowy;ma³e pude³ko;biuro;Kazimierz Szyszka;K02363;centralny;³ódzkie;Zapolice;97-512;Artyku³y biurowe;£¹czniki;Colored Push Pins;1,81;1;0;0,6516
5533;PL-2020-089222;œredni;17.08.2020;18.08.2020;ekspresowy;ma³e pude³ko;korporacja;Magdalena Ko³osowska;K02455;po³udniowy;ma³opolskie;Oœwiêcim;32-600;Technologia;Akcesoria;Kingston Digital DataTraveler 16GB USB 2.0;26,85;3;0;5,1015
5534;PL-2020-089222;krytyczny;17.08.2020;19.08.2020;ekspresowy;worek;korporacja;Magdalena Ko³osowska;K02455;po³udniowy;ma³opolskie;Oœwiêcim;32-600;Technologia;Akcesoria;Plantronics S12 Corded Telephone Headset System;323,37;3;0;129,348
5537;PL-2020-090585;nieokreœlony;14.12.2020;14.12.2020;standardowy;ma³e pude³ko;korporacja;Krzysztof Rególski;K00339;po³udniowy;œl¹skie;Sosnowiec;41-216;Artyku³y biurowe;Segregatory;Avery Binder Labels;11,67;3;0;5,6016
5541;PL-2020-089620;nieokreœlony;04.01.2020;05.01.2020;standardowy;œrednie pude³ko;ma³a firma;Krzysztof Dobrowolski;K01031;pó³nocny;kujawsko-pomorskie;Toruñ;87-100;Artyku³y biurowe;Segregatory;Avery Durable Slant Ring Binders, No Labels;1,592;2;0,8;-2,6268
5542;PL-2020-089620;nieokreœlony;04.01.2020;06.01.2020;ekspresowy;ma³e pude³ko;ma³a firma;Bogus³aw Najman;K01032;pó³nocno-zachodni;wielkopolskie;Grodzisk Wielkopolski;62-065;Artyku³y biurowe;Zaopatrzenie;Acme Forged Steel Scissors with Black Enamel Handles;22,344;3;0,2;2,5137
5556;PL-2020-086206;niski;02.11.2020;04.11.2020;standardowy;worek;korporacja;Stanis³aw Kuczyñski;K03296;wschodni;lubelskie;Tarnogród;23-420;Meble;Umeblowanie;Master Caster Door Stop, Gray;10,16;2;0;3,4544
5561;PL-2020-087589;wysoki;14.01.2020;15.01.2020;standardowy;du¿e pude³ko;osoba fizyczna;Anna Benka;K01204;wschodni;lubelskie;Tarnogród;23-420;Artyku³y biurowe;Etykiety;Avery 483;14,94;3;0;6,8724
5564;PL-2020-086175;wysoki;17.05.2020;17.05.2020;standardowy;œrednie pude³ko;osoba fizyczna;Dariusz Borowczak;K00969;pó³nocny;pomorskie;Wicko;84-352;Artyku³y biurowe;Segregatory;Avery Recycled Flexi-View Covers for Binding Systems;64,12;4;0;30,7776
5565;PL-2020-086175;nieokreœlony;17.05.2020;18.05.2020;standardowy;worek;osoba fizyczna;Janusz Sobolewski;K00965;po³udniowo-zachodni;dolnoœl¹skie;Jawor;59-400;Artyku³y biurowe;Sztuka;Col-Erase Pencils with Erasers;19,456;4;0,2;2,1888
5568;PL-2020-091011;œredni;17.07.2020;20.07.2020;standardowy;worek;ma³a firma;Katarzyna Koz³owska;K01994;pó³nocny;kujawsko-pomorskie;Radomin;87-404;Meble;Krzes³a;SAFCO Folding Chair Trolley;89,768;1;0,3;-2,5648
5569;PL-2020-087848;niski;04.12.2020;05.12.2020;kolejowy;wielkie pud³o;ma³a firma;Edward Gola;K01042;po³udniowy;ma³opolskie;Stary S¹cz;33-340;Technologia;Kopiarki;Hewlett Packard LaserJet 3310 Copier;959,984;2;0,2;335,9944
5577;PL-2020-085918;wysoki;22.02.2020;24.02.2020;standardowy;ma³e pude³ko;korporacja;Ryszard Daœko;K02631;po³udniowy;œl¹skie;D¹browa Górnicza;42-520;Meble;Umeblowanie;"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock";383,64;6;0;122,7648
5597;PL-2020-087179;krytyczny;04.04.2020;05.04.2020;standardowy;worek;korporacja;Edwarda Dziwik;K00092;po³udniowy;ma³opolskie;Rzepiennik Strzy¿ewski;33-163;Artyku³y biurowe;Segregatory;GBC Prestige Therm-A-Bind Covers;68,62;2;0;32,2514
5602;PL-2020-089286;krytyczny;19.11.2020;21.11.2020;ekspresowy;ma³e pude³ko;korporacja;Janusz Juszczyk;K00636;pó³nocny;pomorskie;Przodkowo;83-304;Technologia;Akcesoria;Logitech G105 Gaming Keyboard;142,488;3;0,2;-3,5622
5603;PL-2020-089286;wysoki;19.11.2020;21.11.2020;standardowy;ma³e pude³ko;korporacja;Janusz Juszczyk;K00636;pó³nocny;pomorskie;Przodkowo;83-304;Artyku³y biurowe;Magazynowanie;Portfile Personal File Boxes;14,16;1;0,2;1,062
5606;PL-2020-091473;niski;19.04.2020;20.04.2020;standardowy;ma³e pude³ko;biuro;Iwona Sobczak;K03371;po³udniowy;œl¹skie;Tychy;43-100;Meble;Umeblowanie;Dana Swing-Arm Lamps;17,088;2;0,2;1,068
5610;PL-2020-090856;nieokreœlony;30.05.2020;31.05.2020;standardowy;opakowanie;osoba fizyczna;Adam Susfa³;K01155;pó³nocny;pomorskie;Pelplin;83-130;Technologia;Akcesoria;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;659,9;2;0;217,767
5611;PL-2020-085870;nieokreœlony;01.04.2020;05.04.2020;standardowy;ma³e pude³ko;korporacja;Magdalena £apczuk;K01740;wschodni;lubelskie;Zamoœæ;22-400;Technologia;Akcesoria;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;53,04;3;0,2;-4,641
5612;PL-2020-085870;œredni;01.04.2020;08.04.2020;kolejowy;wielkie pud³o;korporacja;Magdalena £apczuk;K01740;wschodni;lubelskie;Zamoœæ;22-400;Technologia;Akcesoria;Plantronics Savi W720 Multi-Device Wireless Headset System;843,9;2;0;371,316
5628;PL-2020-089179;œredni;16.11.2020;17.11.2020;standardowy;ma³e pude³ko;ma³a firma;Ireneusz Bednarczyk;K02197;centralny;mazowieckie;Warszawa;00-536;Artyku³y biurowe;Etykiety;Avery 512;13,872;6;0,2;4,6818
5630;PL-2020-090994;wysoki;16.03.2020;23.03.2020;kolejowy;wielkie pud³o;biuro;Ma³gorzata Ho³ub;K00133;po³udniowy;ma³opolskie;Siepraw;32-447;Meble;Sto³y;"Iceberg OfficeWorks 42"" Round Tables";815,292;9;0,4;-339,705
5633;PL-2020-091514;œredni;01.05.2020;03.05.2020;kolejowy;wielkie pud³o;biuro;Alicja Meslin;K00786;wschodni;lubelskie;Miêdzyrzec Podlaski;21-560;Artyku³y biurowe;Segregatory;Wilson Jones Leather-Like Binders with DublLock Round Rings;17,46;2;0;8,2062
5650;PL-2020-089780;wysoki;23.11.2020;30.11.2020;standardowy;ma³e pude³ko;osoba fizyczna;Krzysztof Dzietczyk;K01765;wschodni;lubelskie;Sawin;22-107;Artyku³y biurowe;Koperty;Peel & Seel Recycled Catalog Envelopes, Brown;57,9;5;0;28,95
5651;PL-2020-089185;krytyczny;22.04.2020;23.04.2020;standardowy;ma³e pude³ko;ma³a firma;Iwona Witkowska;K02386;pó³nocny;warmiñsko-mazurskie;Lidzbark Warmiñski;11-100;Artyku³y biurowe;Magazynowanie;Sterilite Show Offs Storage Containers;10,56;2;0;0
5652;PL-2020-089185;œredni;22.04.2020;23.04.2020;kolejowy;paleta;ma³a firma;Janusz Szmit;K02387;wschodni;œwiêtokrzyskie;Chêciny;26-060;Meble;Rega³y;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;1194,165;5;0,15;210,735
5653;PL-2020-089185;wysoki;22.04.2020;24.04.2020;standardowy;worek;ma³a firma;Janusz Szmit;K02387;wschodni;œwiêtokrzyskie;Chêciny;26-060;Artyku³y biurowe;Papier;Xerox 1893;40,99;1;0;20,0851
5660;PL-2020-087385;krytyczny;27.12.2020;29.12.2020;standardowy;ma³e pude³ko;korporacja;Zbigniew Krawczyñski;K02602;pó³nocno-zachodni;zachodniopomorskie;Malechowo;76-142;Artyku³y biurowe;Etykiety;Avery White Multi-Purpose Labels;15,936;4;0,2;5,1792
5663;PL-2020-089418;nieokreœlony;28.02.2020;28.02.2020;kolejowy;paleta;korporacja;Wioletta Koziróg;K03074;po³udniowo-zachodni;dolnoœl¹skie;Brzeg Dolny;56-120;Artyku³y biurowe;Magazynowanie;Sensible Storage WireTech Storage Systems;511,056;9;0,2;-95,823
5664;PL-2020-089418;œredni;28.02.2020;05.03.2020;standardowy;ma³e pude³ko;korporacja;Wioletta Koziróg;K03074;po³udniowo-zachodni;dolnoœl¹skie;Brzeg Dolny;56-120;Artyku³y biurowe;Sztuka;Boston 16765 Mini Stand Up Battery Pencil Sharpener;18,656;2;0,2;1,3992
5665;PL-2020-089418;œredni;28.02.2020;05.03.2020;standardowy;worek;korporacja;Wioletta Koziróg;K03074;po³udniowo-zachodni;dolnoœl¹skie;Brzeg Dolny;56-120;Artyku³y biurowe;Segregatory;"Wilson Jones 1"" Hanging DublLock Ring Binders";11,088;7;0,7;-8,1312
5674;PL-2020-087893;œredni;24.12.2020;25.12.2020;standardowy;ma³e pude³ko;biuro;Ewa W³odyka;K02099;wschodni;podkarpackie;Pysznica;37-403;Artyku³y biurowe;Papier;Xerox 1972;8,448;2;0,2;2,64
5675;PL-2020-087893;œredni;24.12.2020;25.12.2020;ekspresowy;du¿e pude³ko;biuro;Krzysztof Chadacz;K02100;wschodni;podlaskie;Sokó³ka;16-100;Artyku³y biurowe;Papier;Xerox 218;12,96;2;0;6,2208
5683;PL-2020-089731;œredni;07.02.2020;07.02.2020;standardowy;du¿e pude³ko;biuro;Marta Sarba;K01262;pó³nocno-zachodni;zachodniopomorskie;Miêdzyzdroje;72-500;Artyku³y biurowe;Papier;Xerox 1990;15,84;3;0;7,128
5687;PL-2020-086773;nieokreœlony;15.11.2020;15.11.2020;standardowy;ma³e pude³ko;biuro;Marian Osêkowski;K01117;po³udniowo-zachodni;dolnoœl¹skie;Wa³brzych;58-302;Artyku³y biurowe;£¹czniki;OIC Colored Binder Clips, Assorted Sizes;14,32;5;0,2;5,191
5688;PL-2020-086773;œredni;15.11.2020;17.11.2020;kolejowy;wielkie pud³o;biuro;Wojciech £ubiarz;K01118;po³udniowo-zachodni;dolnoœl¹skie;Boguszów-Gorce;58-370;Meble;Umeblowanie;DataProducts Ampli Magnifier Task Lamp, Black,;129,888;6;0,2;12,9888
5689;PL-2020-086773;niski;15.11.2020;17.11.2020;standardowy;du¿e pude³ko;biuro;Wojciech £ubiarz;K01118;po³udniowo-zachodni;dolnoœl¹skie;Boguszów-Gorce;58-370;Artyku³y biurowe;Koperty;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";48,944;7;0,2;16,5186
5690;PL-2020-088829;niski;29.09.2020;04.10.2020;kolejowy;wielkie pud³o;osoba fizyczna;Dorota Banach;K03258;po³udniowy;œl¹skie;Kozieg³owy;42-350;Meble;Krzes³a;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum;275,058;3;0,3;-90,3762
5698;PL-2020-089056;krytyczny;27.06.2020;04.07.2020;standardowy;ma³e pude³ko;biuro;Agata Graf;K02423;pó³nocno-zachodni;wielkopolskie;Ksi¹¿ Wielkopolski;63-130;Artyku³y biurowe;Segregatory;Catalog Binders with Expanding Posts;13,456;1;0,8;-23,548
5699;PL-2020-089056;wysoki;27.06.2020;04.07.2020;standardowy;ma³e pude³ko;biuro;Agata Graf;K02423;pó³nocno-zachodni;wielkopolskie;Ksi¹¿ Wielkopolski;63-130;Artyku³y biurowe;Etykiety;Avery 490;11,84;1;0,2;4,44
5704;PL-2020-088801;wysoki;16.07.2020;18.07.2020;standardowy;œrednie pude³ko;korporacja;Krzysztof Ciu³a;K02006;po³udniowo-zachodni;dolnoœl¹skie;Kotla;67-210;Meble;Sto³y;Hon Rectangular Conference Tables;136,53;1;0,4;-52,3365
5705;PL-2020-086205;nieokreœlony;28.09.2020;29.09.2020;ekspresowy;ma³e pude³ko;korporacja;Tomasz Kulinicz;K03293;wschodni;podkarpackie;Iwierzyce;39-124;Technologia;Akcesoria;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;263,96;1;0,2;42,8935
5710;PL-2020-086291;wysoki;20.01.2020;22.01.2020;standardowy;ma³e pude³ko;biuro;Bogus³aw Rajnert;K02900;pó³nocny;kujawsko-pomorskie;Waganiec;87-731;Meble;Krzes³a;Situations Contoured Folding Chairs, 4/Set;127,764;2;0,1;21,294
5711;PL-2020-086291;wysoki;20.01.2020;21.01.2020;standardowy;œrednie pude³ko;biuro;Bogus³aw Rajnert;K02900;pó³nocny;kujawsko-pomorskie;Waganiec;87-731;Technologia;Kopiarki;Sharp AL-1530CS Digital Copier;2799,944;7;0,2;1014,9797
5719;PL-2020-090650;wysoki;19.07.2020;20.07.2020;ekspresowy;opakowanie;korporacja;Bogus³aw Szpinda;K00174;wschodni;lubelskie;Kurów;24-170;Artyku³y biurowe;Urz¹dzenia;Belkin 6 Outlet Metallic Surge Strip;29,403;3;0,1;5,2272
