Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
6382;PL-2022-088578;œredni;06.10.2022;06.10.2022;standardowy;ma³e pude³ko;ma³a firma;Janusz Kilian;K00852;pó³nocno-zachodni;wielkopolskie;Wolsztyn;64-200;Meble;Rega³y;Bush Andora Bookcase, Maple/Graphite Gray Finish;299,975;5;0,5;-167,986
6383;PL-2022-088578;nieokreœlony;06.10.2022;07.10.2022;standardowy;ma³e pude³ko;ma³a firma;Janusz Kilian;K00852;pó³nocno-zachodni;wielkopolskie;Wolsztyn;64-200;Technologia;Telefony;Clearsounds A400;158,376;4;0,4;-36,9544
6384;PL-2022-088578;niski;06.10.2022;06.10.2022;standardowy;ma³e pude³ko;ma³a firma;El¿bieta Bartkowska;K00856;centralny;mazowieckie;Podkowa Leœna;05-807;Artyku³y biurowe;Segregatory;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";32,784;4;0,8;-52,4544
6385;PL-2022-090794;niski;09.02.2022;11.02.2022;standardowy;ma³e pude³ko;korporacja;Marian Hermanowicz;K01722;pó³nocno-zachodni;zachodniopomorskie;Œwinoujœcie;72-600;Technologia;Akcesoria;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;47,984;2;0,2;14,3952
6386;PL-2022-090794;niski;09.02.2022;09.02.2022;standardowy;ma³e pude³ko;korporacja;Marian Hermanowicz;K01722;pó³nocno-zachodni;zachodniopomorskie;Œwinoujœcie;72-600;Technologia;Akcesoria;Maxell 74 Minute CDR, 10/Pack;62,592;8;0,2;13,3008
6390;PL-2022-088473;niski;12.01.2022;14.01.2022;kolejowy;wielkie pud³o;korporacja;Gabriela Rybarczyk;K01925;centralny;³ódzkie;Tomaszów Mazowiecki;97-200;Artyku³y biurowe;Koperty;Cameo Buff Policy Envelopes;311,15;5;0;146,2405
6391;PL-2022-088079;œredni;13.01.2022;15.01.2022;ekspresowy;worek;osoba fizyczna;Ewa Waœkowska;K00056;centralny;mazowieckie;Radzymin;05-250;Artyku³y biurowe;Papier;Xerox 1957;12,96;2;0;6,3504
6392;PL-2022-086322;wysoki;30.06.2022;02.07.2022;standardowy;opakowanie;osoba fizyczna;Magdalena Pawlewicz;K00595;pó³nocny;kujawsko-pomorskie;Tuchola;89-500;Artyku³y biurowe;Papier;Strathmore Photo Frame Cards;14,62;2;0;6,7252
6393;PL-2022-086322;niski;30.06.2022;02.07.2022;standardowy;opakowanie;osoba fizyczna;Magdalena Pawlewicz;K00595;pó³nocny;kujawsko-pomorskie;Tuchola;89-500;Artyku³y biurowe;Etykiety;Avery 474;5,76;2;0;2,8224
6395;PL-2022-089034;wysoki;05.03.2022;08.03.2022;standardowy;opakowanie;osoba fizyczna;Stanis³aw Sza³agan;K03187;po³udniowy;ma³opolskie;Zembrzyce;34-210;Meble;Umeblowanie;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";396,92;4;0;198,46
6399;PL-2022-088970;wysoki;17.04.2022;18.04.2022;standardowy;ma³e pude³ko;korporacja;Grzegorz Preis;K01310;centralny;³ódzkie;£ódŸ;90-272;Technologia;Telefony;Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver;824,95;5;0;247,485
6400;PL-2022-088970;niski;17.04.2022;18.04.2022;standardowy;ma³e pude³ko;korporacja;Grzegorz Preis;K01310;centralny;³ódzkie;£ódŸ;90-272;Artyku³y biurowe;Etykiety;Avery 481;24,64;8;0;11,8272
6402;PL-2022-087950;niski;14.03.2022;16.03.2022;standardowy;ma³e pude³ko;korporacja;Joanna Dworaczyk;K00067;centralny;mazowieckie;Wêgrów;07-100;Meble;Rega³y;Sauder Camden County Barrister Bookcase, Planked Cherry Finish;241,96;2;0;33,8744
6403;PL-2022-087950;wysoki;14.03.2022;16.03.2022;standardowy;ma³e pude³ko;korporacja;Joanna Dworaczyk;K00067;centralny;mazowieckie;Wêgrów;07-100;Artyku³y biurowe;Segregatory;Avery Binder Labels;3,89;1;0;1,8672
6407;PL-2022-086728;krytyczny;01.02.2022;02.02.2022;standardowy;ma³e pude³ko;ma³a firma;Halina Sztreja;K01671;pó³nocny;pomorskie;Somonino;83-314;Artyku³y biurowe;Magazynowanie;Sortfiler Multipurpose Personal File Organizer, Black;149,73;7;0;43,4217
6408;PL-2022-090279;œredni;24.08.2022;25.08.2022;standardowy;ma³e pude³ko;korporacja;Marcin Karczewski;K00831;po³udniowy;ma³opolskie;Pleœna;33-171;Meble;Krzes³a;Global Commerce Series Low-Back Swivel/Tilt Chairs;899,43;5;0,3;-12,849
6410;PL-2022-089265;niski;22.01.2022;25.01.2022;kolejowy;wielkie pud³o;ma³a firma;Janusz Beer;K00826;pó³nocny;warmiñsko-mazurskie;Olecko;19-400;Artyku³y biurowe;Papier;Xerox 1936;47,952;3;0,2;16,1838
6412;PL-2022-091185;niski;06.03.2022;10.03.2022;standardowy;worek;biuro;Marcin Makowiecki;K02988;po³udniowy;ma³opolskie;Lisia Góra;33-140;Artyku³y biurowe;Papier;Xerox 1937;76,864;2;0,2;26,9024
6414;PL-2022-087924;krytyczny;05.04.2022;07.04.2022;standardowy;œrednie pude³ko;ma³a firma;Katarzyna Chabera;K02542;po³udniowy;ma³opolskie;Szczucin;33-230;Technologia;Akcesoria;Logitech Desktop MK120 Mouse and keyboard Combo;98,16;6;0;9,816
6417;PL-2022-087314;wysoki;05.11.2022;07.11.2022;standardowy;ma³e pude³ko;biuro;Arkadiusz Zalega;K00097;pó³nocno-zachodni;wielkopolskie;Wieleñ;64-234;Technologia;Telefony;AT&T 17929 Lendline Telephone;108,576;4;0,4;-25,3344
6422;PL-2022-090778;œredni;25.03.2022;27.03.2022;ekspresowy;ma³e pude³ko;korporacja;Zbigniew Rewkowski;K01796;centralny;mazowieckie;Radom;26-610;Artyku³y biurowe;Magazynowanie;Carina Mini System Audio Rack, Model AR050B;332,94;3;0;9,9882
6423;PL-2022-090778;krytyczny;25.03.2022;27.03.2022;kolejowy;wielkie pud³o;korporacja;Zbigniew Rewkowski;K01796;centralny;mazowieckie;Radom;26-610;Technologia;Akcesoria;Memorex Micro Travel Drive 16 GB;111,93;7;0;34,6983
6424;PL-2022-090778;krytyczny;25.03.2022;26.03.2022;kolejowy;wielkie pud³o;korporacja;Zbigniew Rewkowski;K01796;centralny;mazowieckie;Radom;26-610;Meble;Krzes³a;Novimex High-Tech Fabric Mesh Task Chair;454,272;8;0,2;-73,8192
6425;PL-2022-090778;nieokreœlony;25.03.2022;28.03.2022;standardowy;worek;korporacja;Zbigniew Rewkowski;K01796;centralny;mazowieckie;Radom;26-610;Artyku³y biurowe;Papier;Xerox 200;19,44;3;0;9,3312
6426;PL-2022-086074;nieokreœlony;23.03.2022;25.03.2022;standardowy;opakowanie;korporacja;Ryszard Maksymiuk;K02656;centralny;mazowieckie;Sadowne;07-140;Technologia;Kopiarki;Canon imageCLASS 2200 Advanced Copier;8399,976;4;0,4;1119,9968
6430;PL-2022-090448;krytyczny;05.06.2022;12.06.2022;ekspresowy;ma³e pude³ko;osoba fizyczna;Stanis³aw Nazar;K01409;wschodni;podkarpackie;Medyka;37-732;Artyku³y biurowe;Magazynowanie;Acco Perma 4000 Stacking Storage Drawers;25,984;2;0,2;-1,624
6431;PL-2022-090448;niski;05.06.2022;05.06.2022;kolejowy;paleta;osoba fizyczna;Stanis³aw Nazar;K01409;wschodni;podkarpackie;Medyka;37-732;Meble;Sto³y;Hon Racetrack Conference Tables;945,036;6;0,4;-299,2614
6432;PL-2022-090448;niski;05.06.2022;07.06.2022;standardowy;ma³e pude³ko;osoba fizyczna;Stanis³aw Nazar;K01409;wschodni;podkarpackie;Medyka;37-732;Artyku³y biurowe;Segregatory;Avery Self-Adhesive Photo Pockets for Polaroid Photos;14,301;7;0,7;-10,4874
6434;PL-2022-090023;wysoki;01.05.2022;02.05.2022;standardowy;du¿e pude³ko;korporacja;Tadeusz Górecki;K02890;wschodni;œwiêtokrzyskie;Szyd³ów;28-225;Artyku³y biurowe;Papier;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";23,52;5;0,2;8,526
6436;PL-2022-089172;niski;09.08.2022;11.08.2022;kolejowy;paleta;korporacja;Joanna Stasiak;K00313;po³udniowo-zachodni;dolnoœl¹skie;Malczyce;55-320;Meble;Umeblowanie;Eldon 400 Class Desk Accessories, Black Carbon;35;4;0;14,7
6441;PL-2022-090925;krytyczny;11.04.2022;13.04.2022;standardowy;ma³e pude³ko;biuro;Janusz M³odzianowski;K00664;pó³nocno-zachodni;wielkopolskie;Rychtal;63-630;Artyku³y biurowe;Sztuka;BIC Liqua Brite Liner;34,7;5;0;12,492
6442;PL-2022-090925;nieokreœlony;11.04.2022;13.04.2022;standardowy;opakowanie;biuro;Janusz M³odzianowski;K00664;pó³nocno-zachodni;wielkopolskie;Rychtal;63-630;Artyku³y biurowe;Magazynowanie;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;99,87;3;0;23,9688
6447;PL-2022-086499;wysoki;15.04.2022;17.04.2022;standardowy;ma³e pude³ko;korporacja;£ukasz Tomków;K03168;centralny;³ódzkie;Wartkowice;99-220;Meble;Umeblowanie;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";103,5;5;0,6;-77,625
6448;PL-2022-086499;niski;15.04.2022;17.04.2022;standardowy;ma³e pude³ko;korporacja;£ukasz Tomków;K03168;centralny;³ódzkie;Wartkowice;99-220;Artyku³y biurowe;Etykiety;Avery 497;2,464;1;0,2;0,8624
6449;PL-2022-086499;krytyczny;15.04.2022;17.04.2022;standardowy;worek;korporacja;£ukasz Tomków;K03168;centralny;³ódzkie;Wartkowice;99-220;Artyku³y biurowe;Magazynowanie;Crate-A-Files;8,72;1;0,2;0,654
6450;PL-2022-087213;œredni;31.07.2022;01.08.2022;standardowy;ma³e pude³ko;korporacja;Grzegorz Soæko;K02525;centralny;mazowieckie;Wiœniewo;06-521;Artyku³y biurowe;Segregatory;"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""";10,76;2;0;5,1648
6452;PL-2022-088780;krytyczny;11.10.2022;12.10.2022;standardowy;opakowanie;korporacja;Czes³aw Piszczek;K02984;po³udniowo-zachodni;dolnoœl¹skie;Bierutów;56-420;Artyku³y biurowe;Sztuka;Turquoise Lead Holder with Pocket Clip;6,7;1;0;2,211
6459;PL-2022-088337;œredni;11.07.2022;14.07.2022;standardowy;ma³e pude³ko;ma³a firma;Maciej Michoñski;K03244;pó³nocny;pomorskie;Linia;84-223;Artyku³y biurowe;Sztuka;OIC #2 Pencils, Medium Soft;3,76;2;0;1,0904
6464;PL-2022-088468;nieokreœlony;21.05.2022;22.05.2022;standardowy;ma³e pude³ko;korporacja;Dariusz Kufel;K01082;pó³nocno-zachodni;wielkopolskie;Pobiedziska;62-010;Artyku³y biurowe;Etykiety;Avery 505;74;5;0;37
6466;PL-2022-088468;nieokreœlony;21.05.2022;22.05.2022;kolejowy;paleta;korporacja;Dariusz Kufel;K01082;pó³nocno-zachodni;wielkopolskie;Pobiedziska;62-010;Artyku³y biurowe;Magazynowanie;Portfile Personal File Boxes;84,96;6;0,2;6,372
6468;PL-2022-087808;nieokreœlony;24.01.2022;25.01.2022;standardowy;ma³e pude³ko;ma³a firma;Wies³aw Ma³y;K00402;po³udniowy;ma³opolskie;Tarnów;33-100;Artyku³y biurowe;Magazynowanie;Deluxe Rollaway Locking File with Drawer;2079,4;5;0;582,232
6470;PL-2022-089455;niski;27.12.2022;28.12.2022;standardowy;ma³e pude³ko;ma³a firma;Maciej Greinert;K01425;po³udniowy;œl¹skie;CzeladŸ;41-250;Meble;Umeblowanie;Eldon 500 Class Desk Accessories;72,42;6;0;23,8986
6473;PL-2022-087269;œredni;06.10.2022;08.10.2022;standardowy;worek;korporacja;Iwona Paku³a;K00978;centralny;³ódzkie;Kodr¹b;97-512;Artyku³y biurowe;Etykiety;Round Specialty Laser Printer Labels;100,24;10;0,2;33,831
6480;PL-2022-091531;œredni;01.09.2022;02.09.2022;standardowy;ma³e pude³ko;ma³a firma;Julian Rosiñski;K02476;wschodni;podkarpackie;Kury³ówka;37-303;Technologia;Telefony;VTech DS6151;503,96;5;0,2;50,396
6484;PL-2022-091573;niski;06.01.2022;10.01.2022;standardowy;du¿e pude³ko;biuro;Aleksander Bielecki;K02183;po³udniowo-zachodni;dolnoœl¹skie;Piechowice;58-573;Meble;Sto³y;"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table";384,768;2;0,4;-115,4304
6485;PL-2022-090257;œredni;26.01.2022;26.01.2022;kolejowy;paleta;korporacja;Maria Spirzak;K02843;centralny;mazowieckie;Ma³a Wieœ;05-622;Technologia;Maszyny;Hewlett-Packard 300S Scientific Calculator;78,66;6;0;36,1836
6486;PL-2022-090257;wysoki;26.01.2022;30.01.2022;standardowy;ma³e pude³ko;korporacja;Magdalena Kowalska;K02844;pó³nocno-zachodni;zachodniopomorskie;Chociwel;73-120;Artyku³y biurowe;Papier;Xerox 188;45,36;4;0;22,2264
6487;PL-2022-089630;œredni;15.10.2022;15.10.2022;standardowy;ma³e pude³ko;ma³a firma;Janusz Przepiórka;K01033;pó³nocny;warmiñsko-mazurskie;E³k;19-300;Artyku³y biurowe;Urz¹dzenia;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;962,08;4;0,2;156,338
6488;PL-2022-089630;krytyczny;15.10.2022;17.10.2022;standardowy;worek;ma³a firma;Janusz Przepiórka;K01033;pó³nocny;warmiñsko-mazurskie;E³k;19-300;Artyku³y biurowe;Segregatory;GBC Laser Imprintable Binding System Covers, Desert Sand;12,843;3;0,7;-9,8463
6489;PL-2022-089436;nieokreœlony;05.06.2022;06.06.2022;standardowy;ma³e pude³ko;ma³a firma;Artur Hubicki;K00993;wschodni;podkarpackie;Dêbica;39-200;Artyku³y biurowe;Papier;Xerox 1883;295,456;14;0,2;96,0232
6490;PL-2022-089436;niski;05.06.2022;07.06.2022;standardowy;œrednie pude³ko;ma³a firma;Artur Hubicki;K00993;wschodni;podkarpackie;Dêbica;39-200;Artyku³y biurowe;Papier;Xerox 228;32,4;5;0;15,552
6491;PL-2022-086984;œredni;01.04.2022;03.04.2022;kolejowy;wielkie pud³o;korporacja;Piotr Maj;K02784;centralny;³ódzkie;Dru¿bice;97-403;Meble;Umeblowanie;"Seth Thomas 16"" Steel Case Clock";103,936;4;0,2;16,8896
6494;PL-2022-090984;niski;21.11.2022;22.11.2022;standardowy;du¿e pude³ko;biuro;Krzysztof Hornatkiewicz;K01105;centralny;³ódzkie;Ksawerów;95-054;Technologia;Telefony;Grandstream GXP2100 Mainstream Business Phone;244,768;4;0,2;24,4768
6495;PL-2022-090984;nieokreœlony;21.11.2022;23.11.2022;standardowy;worek;biuro;Krzysztof Hornatkiewicz;K01105;centralny;³ódzkie;Ksawerów;95-054;Technologia;Akcesoria;Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive;24;2;0,2;-2,7
6497;PL-2022-090398;krytyczny;28.05.2022;29.05.2022;kolejowy;paleta;korporacja;Zbigniew Oleksiak;K02162;pó³nocno-zachodni;wielkopolskie;Damas³awek;62-110;Technologia;Akcesoria;Logitech Desktop MK120 Mouse and keyboard Combo;26,176;2;0,2;-3,272
6500;PL-2022-085876;krytyczny;16.09.2022;17.09.2022;standardowy;ma³e pude³ko;korporacja;Magdalena £apczuk;K01740;wschodni;lubelskie;Zamoœæ;22-400;Technologia;Akcesoria;Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard;279,86;14;0;64,3678
6504;PL-2022-087860;krytyczny;13.06.2022;15.06.2022;ekspresowy;ma³e pude³ko;osoba fizyczna;Gabriela Czesnowska;K01793;wschodni;lubelskie;Dêbowa K³oda;21-211;Artyku³y biurowe;Segregatory;Acco D-Ring Binder w/DublLock;19,242;3;0,7;-13,4694
6506;PL-2022-086708;œredni;28.07.2022;30.07.2022;kolejowy;paleta;biuro;Katarzyna Matusik;K02251;wschodni;podkarpackie;Kroœcienko Wy¿ne;38-422;Artyku³y biurowe;Sztuka;Newell 311;5,304;3;0,2;0,4641
6507;PL-2022-086204;wysoki;24.08.2022;26.08.2022;standardowy;ma³e pude³ko;korporacja;Jan Przedaszek;K03039;po³udniowy;ma³opolskie;Szczawnica;34-460;Artyku³y biurowe;Papier;Xerox 1947;19,136;4;0,2;5,98
6509;PL-2022-089343;nieokreœlony;11.03.2022;13.03.2022;standardowy;ma³e pude³ko;osoba fizyczna;Tomasz Bieñkowski;K01931;centralny;mazowieckie;Glinojeck;06-450;Artyku³y biurowe;Papier;Xerox 1908;279,9;5;0;137,151
6512;PL-2022-085864;wysoki;19.11.2022;20.11.2022;ekspresowy;ma³e pude³ko;osoba fizyczna;Józef Seku³a;K00259;pó³nocny;pomorskie;Nowy Dwór Gdañski;82-100;Artyku³y biurowe;Sztuka;Fluorescent Highlighters by Dixon;23,88;6;0;8,1192
6520;PL-2022-086721;niski;26.12.2022;28.12.2022;standardowy;œrednie pude³ko;korporacja;Bartosz Roman;K00245;pó³nocno-zachodni;zachodniopomorskie;Moryñ;74-503;Artyku³y biurowe;Segregatory;Cardinal Poly Pocket Divider Pockets for Ring Binders;2,688;1;0,2;0,84
6521;PL-2022-086721;niski;26.12.2022;28.12.2022;kolejowy;wielkie pud³o;korporacja;Bartosz Roman;K00245;pó³nocno-zachodni;zachodniopomorskie;Moryñ;74-503;Artyku³y biurowe;Segregatory;GBC DocuBind P400 Electric Binding System;5443,96;4;0;2504,2216
6533;PL-2022-088424;œredni;30.05.2022;31.05.2022;kolejowy;wielkie pud³o;biuro;Patrycja Nocoñ;K01245;pó³nocny;warmiñsko-mazurskie;Dubeninki;19-504;Technologia;Akcesoria;First Data TMFD35 PIN Pad;142,8;1;0;29,988
6534;PL-2022-088424;niski;30.05.2022;31.05.2022;standardowy;ma³e pude³ko;biuro;Patrycja Nocoñ;K01245;pó³nocny;warmiñsko-mazurskie;Dubeninki;19-504;Technologia;Akcesoria;Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology;399,95;5;0;143,982
6544;PL-2022-090523;krytyczny;21.11.2022;21.11.2022;kolejowy;paleta;ma³a firma;Mieczys³aw Karpiszyn;K01368;po³udniowy;ma³opolskie;Œwi¹tniki Górne;32-040;Artyku³y biurowe;Magazynowanie;Fellowes Bases and Tops For Staxonsteel/High-Stak Systems;33,29;1;0;7,9896
6550;PL-2022-091520;œredni;28.07.2022;29.07.2022;kolejowy;wielkie pud³o;biuro;Alicja Meslin;K00786;wschodni;lubelskie;Miêdzyrzec Podlaski;21-560;Meble;Krzes³a;Global Stack Chair without Arms, Black;155,88;6;0;38,97
6551;PL-2022-089501;wysoki;09.01.2022;10.01.2022;standardowy;opakowanie;osoba fizyczna;Anita Patro;K02825;wschodni;lubelskie;Wojcieszków;21-411;Meble;Krzes³a;Global Highback Leather Tilter in Burgundy;327,564;4;0,1;21,8376
6552;PL-2022-089363;krytyczny;22.04.2022;23.04.2022;standardowy;ma³e pude³ko;osoba fizyczna;Dariusz Bajko;K02652;pó³nocno-zachodni;wielkopolskie;Pi³a;64-920;Artyku³y biurowe;Papier;Xerox 1898;13,36;2;0;6,4128
6553;PL-2022-087275;œredni;03.03.2022;10.03.2022;standardowy;opakowanie;ma³a firma;Ewa Zygu³a;K03328;wschodni;lubelskie;Zalesie;21-020;Artyku³y biurowe;Magazynowanie;"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black";158,9;5;0;7,945
6554;PL-2022-087275;krytyczny;03.03.2022;10.03.2022;standardowy;ma³e pude³ko;ma³a firma;Ewa Zygu³a;K03328;wschodni;lubelskie;Zalesie;21-020;Technologia;Akcesoria;Logitech Wireless Performance Mouse MX for PC and Mac;319,968;4;0,2;71,9928
6555;PL-2022-088486;œredni;17.11.2022;17.11.2022;standardowy;ma³e pude³ko;osoba fizyczna;Wies³aw Lorent;K00428;pó³nocno-zachodni;wielkopolskie;Stêszew;62-060;Artyku³y biurowe;Magazynowanie;24 Capacity Maxi Data Binder Racks, Pearl;505,32;3;0,2;31,5825
6574;PL-2022-090520;niski;13.02.2022;14.02.2022;standardowy;du¿e pude³ko;osoba fizyczna;Mieczys³aw Karpiszyn;K01368;po³udniowy;ma³opolskie;Œwi¹tniki Górne;32-040;Artyku³y biurowe;Magazynowanie;Fellowes Strictly Business Drawer File, Letter/Legal Size;563,4;4;0;67,608
6575;PL-2022-088995;wysoki;11.08.2022;13.08.2022;kolejowy;paleta;korporacja;Ryszard £awrynowicz;K02343;wschodni;lubelskie;Na³êczów;24-150;Technologia;Maszyny;Konica Minolta magicolor 1690MF Multifunction Printer;319,92;8;0;118,3704
6576;PL-2022-088951;niski;20.04.2022;20.04.2022;standardowy;œrednie pude³ko;biuro;Joanna Zieliñska;K00270;wschodni;lubelskie;Bia³a Podlaska;21-500;Technologia;Akcesoria;Imation Bio 2GB USB Flash Drive Imation Corp;1049,44;8;0;440,7648
6578;PL-2022-086203;krytyczny;23.08.2022;30.08.2022;kolejowy;wielkie pud³o;korporacja;Jan Przedaszek;K03039;po³udniowy;ma³opolskie;Szczawnica;34-460;Technologia;Telefony;AT&T CL82213;173,94;6;0;50,4426
6579;PL-2022-087096;niski;04.08.2022;06.08.2022;ekspresowy;opakowanie;korporacja;Mieczys³aw £apko;K01412;wschodni;lubelskie;Janów Lubelski;23-300;Technologia;Telefony;Polycom VVX 310 VoIP phone;1007,944;7;0,2;75,5958
6585;PL-2022-091512;niski;25.09.2022;26.09.2022;standardowy;ma³e pude³ko;osoba fizyczna;Miros³aw O³dak;K02753;pó³nocno-zachodni;wielkopolskie;Rychwa³;62-570;Technologia;Telefony;Nortel Networks T7316 E Nt8 B27;271,96;4;0;67,99
6586;PL-2022-091512;krytyczny;25.09.2022;27.09.2022;standardowy;ma³e pude³ko;osoba fizyczna;Miros³aw O³dak;K02753;pó³nocno-zachodni;wielkopolskie;Rychwa³;62-570;Meble;Umeblowanie;Regeneration Desk Collection;8,8;5;0;3,872
6587;PL-2022-091512;wysoki;25.09.2022;27.09.2022;standardowy;œrednie pude³ko;osoba fizyczna;Dawid Szyszlak;K02754;po³udniowy;œl¹skie;Ustroñ;43-450;Artyku³y biurowe;Sztuka;Newell 35;19,68;6;0;5,7072
6589;PL-2022-087600;œredni;14.04.2022;14.04.2022;standardowy;ma³e pude³ko;ma³a firma;Marek Kowalczuk;K01194;centralny;³ódzkie;Grabów;99-150;Artyku³y biurowe;Segregatory;Cardinal Holdit Business Card Pockets;14,94;3;0;7,1712
6594;PL-2022-089618;nieokreœlony;12.05.2022;13.05.2022;standardowy;worek;ma³a firma;Grzegorz Stalmach;K02334;po³udniowo-zachodni;opolskie;Gorzów Œl¹ski;46-310;Artyku³y biurowe;Segregatory;Premium Transparent Presentation Covers by GBC;33,568;2;0,2;11,7488
6595;PL-2022-090645;wysoki;09.04.2022;18.04.2022;standardowy;opakowanie;korporacja;Ewa Zasada;K01039;pó³nocny;kujawsko-pomorskie;Lubiewo;89-526;Artyku³y biurowe;Sztuka;Model L Table or Wall-Mount Pencil Sharpener;125,93;7;0;35,2604
6596;PL-2022-086609;nieokreœlony;11.06.2022;12.06.2022;standardowy;ma³e pude³ko;biuro;Juliusz Adel;K01837;wschodni;lubelskie;Krasnobród;22-440;Artyku³y biurowe;Segregatory;XtraLife ClearVue Slant-D Ring Binders by Cardinal;11,76;5;0,7;-7,84
6597;PL-2022-091396;wysoki;14.12.2022;15.12.2022;kolejowy;wielkie pud³o;korporacja;Monika Broker;K03006;centralny;³ódzkie;Sulejów;97-330;Artyku³y biurowe;Papier;Xerox 195;5,344;1;0,2;1,8704
6598;PL-2022-087393;œredni;09.08.2022;13.08.2022;standardowy;ma³e pude³ko;korporacja;Jerzy Ulrich;K00300;wschodni;œwiêtokrzyskie;Mirzec;27-220;Artyku³y biurowe;Segregatory;Presstex Flexible Ring Binders;1,365;1;0,7;-0,91
6600;PL-2022-090290;krytyczny;25.04.2022;27.04.2022;standardowy;ma³e pude³ko;ma³a firma;Zbigniew Grzêda;K01616;pó³nocno-zachodni;wielkopolskie;Stawiszyn;62-820;Meble;Umeblowanie;DAX Metal Frame, Desktop, Stepped-Edge;60,72;3;0;23,6808
6601;PL-2022-090290;wysoki;25.04.2022;28.04.2022;standardowy;worek;ma³a firma;Zbigniew Grzêda;K01616;pó³nocno-zachodni;wielkopolskie;Stawiszyn;62-820;Artyku³y biurowe;Papier;Xerox 1942;146,82;3;0;73,41
6602;PL-2022-091113;wysoki;15.11.2022;15.11.2022;standardowy;ma³e pude³ko;biuro;Marek Kukie;K02430;pó³nocny;kujawsko-pomorskie;Brodnica;87-300;Meble;Krzes³a;Global Stack Chair with Arms, Black;239,84;8;0;64,7568
6609;PL-2022-089533;nieokreœlony;19.07.2022;21.07.2022;ekspresowy;opakowanie;osoba fizyczna;Lidia K³osowska;K00153;pó³nocny;kujawsko-pomorskie;Chodecz;87-860;Technologia;Maszyny;Fellowes Powershred HS-440 4-Sheet High Security Shredder;371,976;3;0,2;116,2425
6612;PL-2022-091370;krytyczny;09.05.2022;11.05.2022;standardowy;ma³e pude³ko;biuro;Andrzej Sudnikowicz;K00649;pó³nocno-zachodni;wielkopolskie;Go³añcz;62-130;Meble;Krzes³a;Global Deluxe Office Fabric Chairs;191,96;2;0;51,8292
6614;PL-2022-091006;nieokreœlony;12.07.2022;14.07.2022;ekspresowy;ma³e pude³ko;korporacja;Andrzej Staszak;K02481;centralny;³ódzkie;Wieluñ;98-300;Technologia;Telefony;Jabra SPEAK 410;469,95;5;0;131,586
6616;PL-2022-086421;krytyczny;08.12.2022;10.12.2022;standardowy;du¿e pude³ko;osoba fizyczna;Bogus³awa Lipik;K01109;centralny;³ódzkie;Be³chatów;97-400;Meble;Rega³y;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;239,666;2;0,15;14,098
6617;PL-2022-088565;nieokreœlony;09.10.2022;09.10.2022;standardowy;ma³e pude³ko;korporacja;Natalia Olejniczak;K02069;wschodni;podlaskie;Nowe Piekuty;18-212;Artyku³y biurowe;Etykiety;Avery 496;22,5;6;0;10,8
6618;PL-2022-091038;nieokreœlony;14.08.2022;14.08.2022;standardowy;worek;osoba fizyczna;Maria Leœniewska;K02220;wschodni;podkarpackie;Brzostek;39-230;Artyku³y biurowe;Papier;Xerox 1914;219,84;4;0;107,7216
