Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
6205;PL-2021-090225;wysoki;01.05.2021;02.05.2021;standardowy;opakowanie;osoba fizyczna;Jolanta Zieliñska;K02927;wschodni;lubelskie;Józefów nad Wis³¹;24-340;Meble;Umeblowanie;Magna Visual Magnetic Picture Hangers;7,712;2;0,2;1,7352
6210;PL-2021-089531;wysoki;15.10.2021;17.10.2021;standardowy;worek;ma³a firma;Lidia K³osowska;K00153;pó³nocny;kujawsko-pomorskie;Chodecz;87-860;Artyku³y biurowe;Segregatory;Fellowes PB300 Plastic Comb Binding Machine;2793,528;9;0,2;942,8157
6214;PL-2021-089254;wysoki;23.06.2021;24.06.2021;ekspresowy;ma³e pude³ko;biuro;El¿bieta Seku³a;K01808;wschodni;podkarpackie;Borowa;39-305;Artyku³y biurowe;Urz¹dzenia;Fellowes Superior 10 Outlet Split Surge Protector;76,12;2;0;22,0748
6218;PL-2021-086201;niski;10.07.2021;12.07.2021;standardowy;œrednie pude³ko;korporacja;Jan Przedaszek;K03039;po³udniowy;ma³opolskie;Szczawnica;34-460;Technologia;Telefony;Mediabridge Sport Armband iPhone 5s;29,97;3;0;0,2997
6226;PL-2021-088353;wysoki;24.05.2021;26.05.2021;standardowy;ma³e pude³ko;korporacja;Lilla Szewczyk;K02087;wschodni;lubelskie;Janów Podlaski;21-505;Meble;Rega³y;Bush Cubix Collection Bookcases, Fully Assembled;66,294;1;0,7;-103,8606
6227;PL-2021-088353;wysoki;24.05.2021;26.05.2021;standardowy;œrednie pude³ko;korporacja;Lilla Szewczyk;K02087;wschodni;lubelskie;Janów Podlaski;21-505;Meble;Krzes³a;Global Highback Leather Tilter in Burgundy;291,168;4;0,2;-14,5584
6228;PL-2021-088353;krytyczny;24.05.2021;26.05.2021;ekspresowy;ma³e pude³ko;korporacja;Leon Rybka;K02090;pó³nocno-zachodni;wielkopolskie;Mosina;62-050;Technologia;Telefony;Logitech B530 USB Headset - headset - Full size, Binaural;88,776;3;0,2;7,7679
6229;PL-2021-090591;krytyczny;08.10.2021;09.10.2021;ekspresowy;ma³e pude³ko;korporacja;Aneta Iwanicka;K00937;pó³nocno-zachodni;wielkopolskie;Opalenica;64-330;Technologia;Telefony;Panasonic Kx-TS550;110,376;4;0,4;-20,2356
6237;PL-2021-087970;wysoki;03.05.2021;05.05.2021;kolejowy;paleta;korporacja;Andrzej No¿ykowski;K02257;po³udniowy;œl¹skie;Jaworzno;43-603;Artyku³y biurowe;Koperty;Recycled Interoffice Envelopes with String and Button Closure, 10 x 13;57,576;3;0,2;21,591
6243;PL-2021-088806;krytyczny;24.04.2021;28.04.2021;standardowy;du¿e pude³ko;biuro;Wioleta Maœnik;K02007;po³udniowo-zachodni;opolskie;Opole;45-058;Artyku³y biurowe;Segregatory;Ibico Plastic Spiral Binding Combs;18,24;2;0,7;-14,592
6244;PL-2021-088806;niski;24.04.2021;29.04.2021;standardowy;ma³e pude³ko;biuro;Krzysztof Ciu³a;K02006;po³udniowo-zachodni;dolnoœl¹skie;Kotla;67-210;Artyku³y biurowe;Zaopatrzenie;"Elite 5"" Scissors";25,35;3;0;7,605
6257;PL-2021-087968;œredni;08.02.2021;08.02.2021;standardowy;ma³e pude³ko;korporacja;Andrzej No¿ykowski;K02257;po³udniowy;œl¹skie;Jaworzno;43-603;Artyku³y biurowe;Segregatory;GBC Plasticlear Binding Covers;3,444;1;0,7;-2,5256
6258;PL-2021-087968;wysoki;08.02.2021;10.02.2021;standardowy;du¿e pude³ko;korporacja;Lucyna Parol;K02258;pó³nocno-zachodni;wielkopolskie;Krzy¿ Wielkopolski;64-761;Artyku³y biurowe;Zaopatrzenie;Premier Automatic Letter Opener;384,592;2;0,2;-81,7258
6259;PL-2021-090018;krytyczny;14.09.2021;15.09.2021;standardowy;ma³e pude³ko;osoba fizyczna;Kazimierz Wolski;K02893;wschodni;lubelskie;Do³hobyczów;22-540;Artyku³y biurowe;Koperty;Security-Tint Envelopes;22,92;3;0;11,2308
6260;PL-2021-087122;wysoki;28.02.2021;01.03.2021;standardowy;ma³e pude³ko;osoba fizyczna;Ewa Mróz;K02034;po³udniowy;ma³opolskie;Wadowice;34-100;Artyku³y biurowe;Segregatory;Avery Round Ring Poly Binders;11,36;4;0;5,5664
6276;PL-2021-087866;wysoki;18.03.2021;20.03.2021;standardowy;ma³e pude³ko;biuro;Dariusz Sarnes;K02112;wschodni;œwiêtokrzyskie;Zawichost;27-630;Meble;Umeblowanie;Eldon 300 Class Desk Accessories, Black;24,75;5;0;10,89
6277;PL-2021-091247;wysoki;18.05.2021;20.05.2021;ekspresowy;du¿e pude³ko;biuro;Ma³gorzata G³owacka;K01339;wschodni;podkarpackie;Adamówka;37-534;Artyku³y biurowe;Etykiety;Round Specialty Laser Printer Labels;87,71;7;0;41,2237
6283;PL-2021-088832;nieokreœlony;12.07.2021;14.07.2021;standardowy;du¿e pude³ko;osoba fizyczna;Dorota Banach;K03258;po³udniowy;œl¹skie;Kozieg³owy;42-350;Artyku³y biurowe;Magazynowanie;"Belkin 19"" Center-Weighted Shelf, Gray";141,552;3;0,2;-26,541
6284;PL-2021-088832;wysoki;12.07.2021;14.07.2021;standardowy;ma³e pude³ko;osoba fizyczna;Dorota Banach;K03258;po³udniowy;œl¹skie;Kozieg³owy;42-350;Artyku³y biurowe;Koperty;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";304,9;5;0;143,303
6287;PL-2021-089367;niski;25.08.2021;01.09.2021;standardowy;ma³e pude³ko;korporacja;Jan KaŸmierczak;K00846;po³udniowo-zachodni;dolnoœl¹skie;Stara Kamienica;58-512;Technologia;Telefony;Apple iPhone 5C;239,976;3;0,2;17,9982
6288;PL-2021-089367;wysoki;25.08.2021;03.09.2021;standardowy;worek;korporacja;Iwona K³os;K00841;po³udniowo-zachodni;dolnoœl¹skie;Jawor;59-400;Meble;Sto³y;Hon 2111 Invitation Series Corner Table;502,488;3;0,2;-87,9354
6289;PL-2021-089367;niski;25.08.2021;03.09.2021;standardowy;worek;korporacja;Andrzej Pakulski;K00844;po³udniowy;ma³opolskie;£ukowica;34-606;Artyku³y biurowe;Segregatory;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";196,704;6;0,2;68,8464
6296;PL-2021-087896;niski;07.09.2021;09.09.2021;kolejowy;paleta;biuro;Krzysztof Chadacz;K02100;wschodni;podlaskie;Sokó³ka;16-100;Artyku³y biurowe;Urz¹dzenia;Hoover Upright Vacuum With Dirt Cup;1737,18;6;0;503,7822
6302;PL-2021-089366;œredni;14.05.2021;15.05.2021;kolejowy;paleta;korporacja;Grzegorz Morzyc;K00840;centralny;mazowieckie;Obryte;07-215;Artyku³y biurowe;Koperty;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";13,984;2;0,2;4,7196
6303;PL-2021-090792;wysoki;26.04.2021;27.04.2021;kolejowy;paleta;korporacja;Marian Hermanowicz;K01722;pó³nocno-zachodni;zachodniopomorskie;Œwinoujœcie;72-600;Technologia;Telefony;Panasonic KX TS208W Corded phone;195,96;5;0,2;19,596
6307;PL-2021-090084;krytyczny;20.08.2021;22.08.2021;ekspresowy;ma³e pude³ko;biuro;Andrzej Sokalski;K02132;centralny;³ódzkie;Strzelce;99-307;Meble;Krzes³a;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;104,784;1;0,2;-14,4078
6308;PL-2021-086777;krytyczny;09.11.2021;10.11.2021;standardowy;du¿e pude³ko;osoba fizyczna;Wojciech £ubiarz;K01118;po³udniowo-zachodni;dolnoœl¹skie;Boguszów-Gorce;58-370;Artyku³y biurowe;Papier;Southworth 25% Cotton Premium Laser Paper and Envelopes;47,952;3;0,2;16,7832
6338;PL-2021-089566;krytyczny;09.05.2021;10.05.2021;standardowy;ma³e pude³ko;korporacja;Piotr Wojciechowski;K03239;pó³nocny;warmiñsko-mazurskie;Ostróda;14-100;Technologia;Telefony;Panasonic KX TS3282W Corded phone;339,96;5;0,2;42,495
6352;PL-2021-088507;œredni;08.01.2021;15.01.2021;standardowy;ma³e pude³ko;ma³a firma;Kornel Kurowski;K00689;centralny;³ódzkie;Bêdków;97-410;Technologia;Telefony;Polycom SoundPoint IP 450 VoIP phone;361,376;2;0,2;27,1032
6354;PL-2021-087092;wysoki;11.01.2021;12.01.2021;standardowy;ma³e pude³ko;korporacja;Piotr Lewandowski;K01411;pó³nocno-zachodni;wielkopolskie;Pyzdry;62-310;Artyku³y biurowe;Urz¹dzenia;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;8,39;1;0;2,0975
6355;PL-2021-087092;niski;11.01.2021;12.01.2021;standardowy;worek;korporacja;Piotr Lewandowski;K01411;pó³nocno-zachodni;wielkopolskie;Pyzdry;62-310;Technologia;Telefony;ShoreTel ShorePhone IP 230 VoIP phone;337,98;2;0;101,394
6362;PL-2021-090113;krytyczny;09.12.2021;12.12.2021;ekspresowy;œrednie pude³ko;korporacja;Bogdan Staniak;K02274;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;50-325;Artyku³y biurowe;Sztuka;Dixon Ticonderoga Core-Lock Colored Pencils;51,016;7;0,2;8,2901
6363;PL-2021-090113;krytyczny;09.12.2021;11.12.2021;kolejowy;paleta;korporacja;Bogdan Staniak;K02274;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;50-325;Artyku³y biurowe;Segregatory;Vinyl Sectional Post Binders;150,8;5;0,2;56,55
6364;PL-2021-090113;niski;09.12.2021;11.12.2021;standardowy;œrednie pude³ko;korporacja;Bogdan Staniak;K02274;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;50-325;Technologia;Maszyny;3D Systems Cube Printer, 2nd Generation, White;1039,992;1;0,2;103,9992
6365;PL-2021-090113;nieokreœlony;09.12.2021;10.12.2021;standardowy;ma³e pude³ko;korporacja;Bogdan Staniak;K02274;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;50-325;Artyku³y biurowe;Papier;Xerox 209;51,84;8;0;24,8832
6366;PL-2021-090113;niski;09.12.2021;11.12.2021;standardowy;ma³e pude³ko;korporacja;Bogdan Staniak;K02274;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;50-325;Technologia;Telefony;Panasonic KX - TS880B Telephone;41,22;1;0;11,1294
6387;PL-2021-091295;wysoki;19.11.2021;23.11.2021;standardowy;ma³e pude³ko;biuro;Janusz Sa³ek;K02153;pó³nocny;pomorskie;Pruszcz Gdañski;83-000;Artyku³y biurowe;Segregatory;Acco D-Ring Binder w/DublLock;4,276;1;0,8;-6,6278
6389;PL-2021-087792;wysoki;01.06.2021;01.06.2021;standardowy;worek;osoba fizyczna;Marek Wojciechowski;K02448;pó³nocny;kujawsko-pomorskie;£abiszyn;89-210;Artyku³y biurowe;Magazynowanie;Space Solutions HD Industrial Steel Shelving.;229,94;2;0;6,8982
6411;PL-2021-089452;nieokreœlony;06.01.2021;06.01.2021;ekspresowy;opakowanie;biuro;Mariusz Ró¿ycki;K01424;centralny;³ódzkie;Czerniewice;97-216;Technologia;Telefony;PayAnywhere Card Reader;7,992;1;0,2;0,6993
6419;PL-2021-090020;niski;21.11.2021;30.11.2021;standardowy;worek;korporacja;Krzysztof Nowak;K02889;po³udniowo-zachodni;dolnoœl¹skie;Legnickie Pole;59-241;Artyku³y biurowe;Zaopatrzenie;Fiskars Softgrip Scissors;21,96;2;0;6,1488
6420;PL-2021-090020;œredni;21.11.2021;26.11.2021;standardowy;ma³e pude³ko;korporacja;Tadeusz Górecki;K02890;wschodni;œwiêtokrzyskie;Szyd³ów;28-225;Meble;Krzes³a;Hon Mobius Operator's Chair;368,97;3;0;81,1734
6421;PL-2021-090020;krytyczny;21.11.2021;28.11.2021;ekspresowy;opakowanie;korporacja;Tadeusz Górecki;K02890;wschodni;œwiêtokrzyskie;Szyd³ów;28-225;Artyku³y biurowe;Sztuka;Newell 31;12,39;3;0;3,4692
6429;PL-2021-091232;krytyczny;16.06.2021;17.06.2021;ekspresowy;worek;korporacja;Grzegorz Nowicki;K01289;wschodni;podkarpackie;Dynów;36-065;Technologia;Telefony;Avaya 5410 Digital phone;122,382;3;0,4;-24,4764
6435;PL-2021-086706;nieokreœlony;14.10.2021;16.10.2021;standardowy;ma³e pude³ko;biuro;Alina Sk³adanek;K02250;wschodni;lubelskie;Leœniowice;22-122;Technologia;Telefony;AT&T 17929 Lendline Telephone;180,96;5;0,2;13,572
6455;PL-2021-089734;œredni;13.09.2021;17.09.2021;standardowy;ma³e pude³ko;biuro;Marta Sarba;K01262;pó³nocno-zachodni;zachodniopomorskie;Miêdzyzdroje;72-500;Artyku³y biurowe;Magazynowanie;Eldon Portable Mobile Manager;56,56;2;0;15,2712
6456;PL-2021-088862;œredni;13.09.2021;15.09.2021;ekspresowy;ma³e pude³ko;biuro;Pawe³ Horajski;K01963;centralny;³ódzkie;D³utów;95-081;Meble;Umeblowanie;Master Big Foot Doorstop, Beige;36,96;7;0;11,4576
6457;PL-2021-090162;krytyczny;11.12.2021;13.12.2021;standardowy;ma³e pude³ko;biuro;Robert Kmieæ;K03120;po³udniowy;œl¹skie;Mys³owice;41-404;Technologia;Telefony;Plantronics CS 50-USB - headset - Convertible, Monaural;135,99;1;0;36,7173
6462;PL-2021-089964;niski;01.07.2021;01.07.2021;standardowy;worek;ma³a firma;Przemys³aw Poplewski;K00164;po³udniowy;ma³opolskie;Jordanów;34-240;Technologia;Akcesoria;Belkin F8E887 USB Wired Ergonomic Keyboard;89,97;3;0;18,8937
6471;PL-2021-088671;nieokreœlony;05.06.2021;06.06.2021;standardowy;du¿e pude³ko;ma³a firma;Pawe³ Grandtke;K00773;pó³nocno-zachodni;lubuskie;Babimost;66-110;Technologia;Telefony;Samsung Rugby III;131,98;2;0;35,6346
6474;PL-2021-090560;œredni;20.06.2021;25.06.2021;standardowy;worek;ma³a firma;W³adys³awa Dumañska;K02309;po³udniowo-zachodni;dolnoœl¹skie;Pieñsk;59-930;Artyku³y biurowe;Urz¹dzenia;Hoover WindTunnel Plus Canister Vacuum;871,8;3;0,2;87,18
6475;PL-2021-090560;nieokreœlony;20.06.2021;24.06.2021;ekspresowy;worek;ma³a firma;W³adys³awa Dumañska;K02309;po³udniowo-zachodni;dolnoœl¹skie;Pieñsk;59-930;Meble;Rega³y;Sauder Cornerstone Collection Library;61,96;4;0,5;-53,2856
6476;PL-2021-089958;nieokreœlony;12.03.2021;12.03.2021;standardowy;ma³e pude³ko;osoba fizyczna;Antoni Krzywicki;K01522;centralny;³ódzkie;Lututów;98-360;Artyku³y biurowe;Segregatory;Wilson Jones Standard D-Ring Binders;4,554;3;0,7;-3,4914
6477;PL-2021-091582;œredni;15.03.2021;17.03.2021;standardowy;opakowanie;korporacja;Adrian Zalewski;K00959;pó³nocno-zachodni;wielkopolskie;Miejska Górka;63-910;Artyku³y biurowe;Urz¹dzenia;Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;5,2;2;0,2;0,585
6508;PL-2021-088395;œredni;05.05.2021;07.05.2021;standardowy;worek;biuro;Zdzis³awa Biñkowska;K01014;po³udniowo-zachodni;dolnoœl¹skie;Mêcinka;59-400;Meble;Umeblowanie;Luxo Professional Magnifying Clamp-On Fluorescent Lamps;332,832;4;0,2;-24,9624
6514;PL-2021-086371;nieokreœlony;05.05.2021;07.05.2021;standardowy;ma³e pude³ko;osoba fizyczna;Piotr B³aszczyk;K03141;pó³nocny;warmiñsko-mazurskie;I³awa;14-200;Artyku³y biurowe;Papier;Xerox 1893;286,93;7;0;140,5957
6515;PL-2021-086371;wysoki;05.05.2021;05.05.2021;standardowy;opakowanie;osoba fizyczna;Piotr B³aszczyk;K03141;pó³nocny;warmiñsko-mazurskie;I³awa;14-200;Technologia;Telefony;Digium D40 VoIP phone;206,384;2;0,2;23,2182
6516;PL-2021-086371;nieokreœlony;05.05.2021;09.05.2021;standardowy;opakowanie;osoba fizyczna;Tomasz Piskorz;K03142;wschodni;podkarpackie;£añcut;37-100;Meble;Krzes³a;Leather Task Chair, Black;218,352;3;0,2;0
6518;PL-2021-086070;œredni;04.10.2021;08.10.2021;standardowy;worek;korporacja;Ryszard Maksymiuk;K02656;centralny;mazowieckie;Sadowne;07-140;Artyku³y biurowe;Sztuka;Peel-Off China Markers;99,3;10;0;41,706
6519;PL-2021-086070;nieokreœlony;04.10.2021;08.10.2021;standardowy;worek;korporacja;Ryszard Wieteska;K02657;pó³nocno-zachodni;zachodniopomorskie;Ko³obrzeg;78-100;Artyku³y biurowe;Urz¹dzenia;Belkin 5 Outlet SurgeMaster Power Centers;108,96;2;0;30,5088
6523;PL-2021-090901;nieokreœlony;30.09.2021;04.10.2021;standardowy;ma³e pude³ko;osoba fizyczna;Marek Mudryk;K01875;centralny;mazowieckie;Legionowo;05-120;Artyku³y biurowe;Papier;TOPS Money Receipt Book, Consecutively Numbered in Red,;56,07;7;0;25,2315
6525;PL-2021-090720;wysoki;13.04.2021;16.04.2021;standardowy;ma³e pude³ko;korporacja;Arkadiusz Cymer;K02373;pó³nocny;kujawsko-pomorskie;Janikowo;88-150;Technologia;Telefony;Panasonic KX T7731-B Digital phone;59,994;1;0,4;-12,9987
6528;PL-2021-090298;niski;05.02.2021;06.02.2021;ekspresowy;opakowanie;osoba fizyczna;Renata Breyer;K03261;centralny;mazowieckie;Pacyna;09-541;Technologia;Kopiarki;Hewlett Packard 610 Color Digital Copier / Printer;1999,96;4;0;899,982
6529;PL-2021-090298;nieokreœlony;05.02.2021;07.02.2021;ekspresowy;ma³e pude³ko;osoba fizyczna;Renata Breyer;K03261;centralny;mazowieckie;Pacyna;09-541;Artyku³y biurowe;Magazynowanie;Desktop 3-Pocket Hot File;216,4;4;0;56,264
6530;PL-2021-090298;krytyczny;05.02.2021;07.02.2021;standardowy;ma³e pude³ko;osoba fizyczna;Roman Garguliñski;K03262;wschodni;podkarpackie;Soko³ów Ma³opolski;36-050;Artyku³y biurowe;Etykiety;Staple-on labels;6,936;3;0,2;2,3409
6535;PL-2021-088704;krytyczny;17.02.2021;24.02.2021;standardowy;ma³e pude³ko;korporacja;Janusz Grudnik;K02715;po³udniowo-zachodni;dolnoœl¹skie;Lubañ;59-800;Artyku³y biurowe;Segregatory;GBC DocuBind TL300 Electric Binding System;2152,776;3;0,2;726,5619
6536;PL-2021-088704;œredni;17.02.2021;17.02.2021;standardowy;worek;korporacja;Janusz Grudnik;K02715;po³udniowo-zachodni;dolnoœl¹skie;Lubañ;59-800;Meble;Rega³y;DMI Eclipse Executive Suite Bookcases;4007,84;10;0,2;-50,098
6537;PL-2021-087894;niski;14.02.2021;14.02.2021;standardowy;ma³e pude³ko;biuro;Lech Jasiñski;K02101;wschodni;lubelskie;Ryki;08-500;Meble;Sto³y;Lesro Round Back Collection Coffee Table, End Table;328,59;3;0,4;-147,8655
6538;PL-2021-087894;wysoki;14.02.2021;21.02.2021;standardowy;ma³e pude³ko;biuro;Lech Jasiñski;K02101;wschodni;lubelskie;Ryki;08-500;Artyku³y biurowe;Magazynowanie;"Contico 72""H Heavy-Duty Storage System";98,352;3;0,2;-24,588
6539;PL-2021-087894;niski;14.02.2021;19.02.2021;standardowy;ma³e pude³ko;biuro;Lech Jasiñski;K02101;wschodni;lubelskie;Ryki;08-500;Technologia;Telefony;ClearOne Communications CHAT 70 OC Speaker Phone;158,99;1;0;41,3374
6547;PL-2021-090393;œredni;18.04.2021;20.04.2021;standardowy;ma³e pude³ko;korporacja;Joanna Skórka;K02161;pó³nocny;warmiñsko-mazurskie;Ruciane-Nida;12-220;Artyku³y biurowe;Papier;Xerox 19;24,784;1;0,2;7,745
6548;PL-2021-090393;nieokreœlony;18.04.2021;20.04.2021;standardowy;ma³e pude³ko;korporacja;Joanna Skórka;K02161;pó³nocny;warmiñsko-mazurskie;Ruciane-Nida;12-220;Meble;Krzes³a;Novimex Swivel Fabric Task Chair;634,116;6;0,3;-172,1172
6558;PL-2021-087650;nieokreœlony;04.12.2021;05.12.2021;kolejowy;paleta;osoba fizyczna;Janusz Garbacz;K03363;centralny;mazowieckie;Szczawin Koœcielny;09-550;Artyku³y biurowe;Etykiety;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;24,424;1;0,2;7,9378
6559;PL-2021-089459;wysoki;05.04.2021;07.04.2021;standardowy;ma³e pude³ko;biuro;Grzegorz Grygiel;K01967;pó³nocny;kujawsko-pomorskie;Osielsko;86-031;Meble;Krzes³a;Hon Every-Day Series Multi-Task Chairs;1522,638;9;0,1;169,182
6562;PL-2021-090561;krytyczny;23.08.2021;24.08.2021;ekspresowy;ma³e pude³ko;ma³a firma;Stanis³awa Romaniuk;K02310;pó³nocno-zachodni;lubuskie;Górzyca;69-113;Artyku³y biurowe;Urz¹dzenia;Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection;33,62;5;0,8;-90,774
6563;PL-2021-090561;nieokreœlony;23.08.2021;25.08.2021;ekspresowy;ma³e pude³ko;ma³a firma;Marta Tolwaj;K02311;wschodni;podkarpackie;Rakszawa;37-111;Artyku³y biurowe;Segregatory;"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""";16,14;3;0;7,9086
6564;PL-2021-090561;krytyczny;23.08.2021;25.08.2021;standardowy;ma³e pude³ko;ma³a firma;Miros³awa Bartoszewska;K02312;centralny;³ódzkie;Poddêbice;99-200;Meble;Sto³y;Balt Split Level Computer Training Table;194,25;2;0,3;-38,85
6577;PL-2021-088718;œredni;28.12.2021;02.01.2022;standardowy;ma³e pude³ko;osoba fizyczna;Iwona Macek;K02463;po³udniowy;œl¹skie;Œwiêtoch³owice;41-600;Meble;Krzes³a;Novimex Turbo Task Chair;170,352;3;0,2;-17,0352
6583;PL-2021-090643;niski;04.02.2021;08.02.2021;kolejowy;wielkie pud³o;korporacja;Ewa Zasada;K01039;pó³nocny;kujawsko-pomorskie;Lubiewo;89-526;Technologia;Akcesoria;Logitech Illuminated - Keyboard;179,97;3;0;86,3856
6590;PL-2021-090677;niski;28.09.2021;30.09.2021;standardowy;ma³e pude³ko;korporacja;Krzysztof Piotrowski;K00866;po³udniowo-zachodni;dolnoœl¹skie;Jedlina-Zdrój;58-330;Artyku³y biurowe;Zaopatrzenie;Premier Electric Letter Opener;231,72;2;0;11,586
6592;PL-2021-091082;œredni;24.09.2021;26.09.2021;standardowy;opakowanie;korporacja;Edward Grunt;K01689;centralny;mazowieckie;Rzekuñ;07-411;Artyku³y biurowe;Sztuka;Newell 324;34,65;3;0;9,702
6593;PL-2021-091082;œredni;24.09.2021;25.09.2021;standardowy;worek;korporacja;Edward Grunt;K01689;centralny;mazowieckie;Rzekuñ;07-411;Technologia;Telefony;Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple;19,8;5;0,2;1,7325
6599;PL-2021-087959;wysoki;14.06.2021;21.06.2021;standardowy;œrednie pude³ko;osoba fizyczna;Zbigniew Gutowski;K00638;po³udniowo-zachodni;dolnoœl¹skie;Podgórzyn;58-562;Artyku³y biurowe;Papier;Xerox 1944;62,016;2;0,2;22,4808
6615;PL-2021-091509;krytyczny;26.09.2021;28.09.2021;standardowy;ma³e pude³ko;osoba fizyczna;Dawid Szyszlak;K02754;po³udniowy;œl¹skie;Ustroñ;43-450;Meble;Umeblowanie;"Tenex ""The Solids"" Textured Chair Mats";209,88;3;0;35,6796
6619;PL-2021-086696;niski;27.08.2021;27.08.2021;standardowy;worek;ma³a firma;Beata Bezmian;K00130;po³udniowy;ma³opolskie;Miechów;32-200;Artyku³y biurowe;Papier;Xerox 23;32,4;5;0;15,552
6621;PL-2021-087780;nieokreœlony;28.05.2021;29.05.2021;standardowy;ma³e pude³ko;korporacja;Sylwester Myk;K02593;po³udniowy;ma³opolskie;Ropa;38-312;Artyku³y biurowe;Zaopatrzenie;Martin Yale Chadless Opener Electric Letter Opener;4164,05;5;0;83,281
6625;PL-2021-086156;nieokreœlony;27.05.2021;28.05.2021;standardowy;du¿e pude³ko;ma³a firma;Waldemar Suliñski;K00880;po³udniowy;œl¹skie;Zawiercie;42-400;Meble;Sto³y;Bevis Round Conference Table Top & Single Column Base;102,438;1;0,3;-13,1706
6626;PL-2021-086156;œredni;27.05.2021;29.05.2021;standardowy;worek;ma³a firma;Waldemar Suliñski;K00880;po³udniowy;œl¹skie;Zawiercie;42-400;Meble;Krzes³a;Harbour Creations 67200 Series Stacking Chairs;199,304;4;0,3;-8,5416
6634;PL-2021-090518;nieokreœlony;16.02.2021;18.02.2021;kolejowy;wielkie pud³o;osoba fizyczna;Mieczys³aw Karpiszyn;K01368;po³udniowy;ma³opolskie;Œwi¹tniki Górne;32-040;Technologia;Akcesoria;Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset;199,99;1;0;85,9957
6635;PL-2021-090518;niski;16.02.2021;20.02.2021;standardowy;ma³e pude³ko;osoba fizyczna;Mieczys³aw Karpiszyn;K01368;po³udniowy;ma³opolskie;Œwi¹tniki Górne;32-040;Artyku³y biurowe;Segregatory;Wilson Jones Century Plastic Molded Ring Binders;68,541;11;0,7;-52,5481
6650;PL-2021-087301;nieokreœlony;04.03.2021;06.03.2021;standardowy;ma³e pude³ko;ma³a firma;Grzegorz Tchórzewski;K03249;pó³nocno-zachodni;lubuskie;Cybinka;69-108;Technologia;Kopiarki;Canon PC-428 Personal Copier;319,984;2;0,2;107,9946
6651;PL-2021-087301;niski;04.03.2021;04.03.2021;standardowy;ma³e pude³ko;ma³a firma;Grzegorz Tchórzewski;K03249;pó³nocno-zachodni;lubuskie;Cybinka;69-108;Artyku³y biurowe;£¹czniki;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;45,92;5;0,2;15,498
6652;PL-2021-090083;niski;24.05.2021;28.05.2021;kolejowy;paleta;biuro;Andrzej Sokalski;K02132;centralny;³ódzkie;Strzelce;99-307;Meble;Umeblowanie;DAX Black Cherry Wood-Tone Poster Frame;21,184;2;0,6;-11,6512
6656;PL-2021-088272;œredni;17.01.2021;19.01.2021;standardowy;ma³e pude³ko;korporacja;Krzysztof Legun;K02360;pó³nocno-zachodni;lubuskie;Ma³omice;67-320;Technologia;Akcesoria;Microsoft Wireless Mobile Mouse 4000;31,992;1;0,2;4,7988
6657;PL-2021-088272;œredni;17.01.2021;19.01.2021;ekspresowy;ma³e pude³ko;korporacja;Krzysztof Legun;K02360;pó³nocno-zachodni;lubuskie;Ma³omice;67-320;Artyku³y biurowe;Magazynowanie;Fellowes Bankers Box Stor/Drawer Steel Plus;51,168;2;0,2;-6,396
