Nr wiersza;Nr zamówienia;Priorytet zamówienia;Data zamówienia;Data wysy³ki;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Klient;Nr klienta;Region;Województwo;Miasto;Kod pocztowy;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Iloœæ;Rabat procentowy;Zysk
5580;PL-2019-090121;niski;30.04.2019;01.05.2019;standardowy;ma³e pude³ko;korporacja;Przemys³aw Jadczyszyn;K01439;pó³nocny;kujawsko-pomorskie;Mrocza;89-115;Meble;Krzes³a;Novimex Fabric Task Chair;243,92;5;0,2;-15,245
5581;PL-2019-090109;nieokreœlony;07.05.2019;07.05.2019;standardowy;ma³e pude³ko;korporacja;Urszula Kober;K02273;po³udniowy;œl¹skie;Wojkowice;42-580;Artyku³y biurowe;Papier;Astroparche Fine Business Paper;47,52;9;0;22,8096
5582;PL-2019-090109;krytyczny;07.05.2019;07.05.2019;standardowy;opakowanie;korporacja;Urszula Kober;K02273;po³udniowy;œl¹skie;Wojkowice;42-580;Meble;Umeblowanie;24-Hour Round Wall Clock;19,98;1;0;8,5914
5583;PL-2019-090109;œredni;07.05.2019;11.05.2019;kolejowy;paleta;korporacja;Bogdan Staniak;K02274;po³udniowo-zachodni;dolnoœl¹skie;Wroc³aw;50-325;Artyku³y biurowe;Sztuka;Sanford Pocket Accent Highlighters;8;5;0;3,44
5592;PL-2019-086793;krytyczny;04.11.2019;07.11.2019;kolejowy;paleta;biuro;Miros³aw Œwi¹tczak;K03139;wschodni;podlaskie;Sztabin;16-310;Meble;Krzes³a;Global High-Back Leather Tilter, Burgundy;245,98;2;0;27,0578
5593;PL-2019-090502;niski;04.11.2019;05.11.2019;standardowy;ma³e pude³ko;biuro;Teresa Ca³ka;K03367;pó³nocno-zachodni;wielkopolskie;Grabów nad Prosn¹;63-520;Artyku³y biurowe;Segregatory;Flexible Leather- Look Classic Collection Ring Binder;18,94;1;0;9,47
5594;PL-2019-090502;œredni;04.11.2019;06.11.2019;ekspresowy;ma³e pude³ko;biuro;Teresa Ca³ka;K03367;pó³nocno-zachodni;wielkopolskie;Grabów nad Prosn¹;63-520;Artyku³y biurowe;Segregatory;Lock-Up Easel 'Spel-Binder';59,913;7;0,7;-45,9333
5595;PL-2019-086957;niski;27.03.2019;29.03.2019;ekspresowy;ma³e pude³ko;korporacja;Joanna Czerwiñska;K01829;pó³nocny;kujawsko-pomorskie;Œwiecie;86-105;Technologia;Telefony;Panasonic KX-TG9471B;391,98;2;0;109,7544
5596;PL-2019-087721;nieokreœlony;03.12.2019;04.12.2019;standardowy;opakowanie;korporacja;Andrzej Furga³a;K02828;po³udniowo-zachodni;opolskie;Byczyna;46-220;Technologia;Telefony;Wi-Ex zBoost YX540 Cellular Phone Signal Booster;437,85;3;0;131,355
5598;PL-2019-091576;nieokreœlony;17.08.2019;21.08.2019;kolejowy;wielkie pud³o;osoba fizyczna;Piotr Kosowiec;K00651;pó³nocny;warmiñsko-mazurskie;Elbl¹g;82-300;Artyku³y biurowe;Zaopatrzenie;Acme Elite Stainless Steel Scissors;25,02;3;0;6,5052
5599;PL-2019-091576;nieokreœlony;17.08.2019;22.08.2019;standardowy;opakowanie;osoba fizyczna;Piotr Kosowiec;K00651;pó³nocny;warmiñsko-mazurskie;Elbl¹g;82-300;Artyku³y biurowe;Sztuka;Barrel Sharpener;10,71;3;0;2,7846
5600;PL-2019-091576;krytyczny;17.08.2019;24.08.2019;standardowy;œrednie pude³ko;osoba fizyczna;Piotr Kosowiec;K00651;pó³nocny;warmiñsko-mazurskie;Elbl¹g;82-300;Artyku³y biurowe;Sztuka;Hunt Boston Vacuum Mount KS Pencil Sharpener;55,984;2;0,2;4,1988
5601;PL-2019-090362;niski;28.10.2019;29.10.2019;standardowy;du¿e pude³ko;osoba fizyczna;Jan Uran;K00731;pó³nocno-zachodni;wielkopolskie;Pêpowo;63-830;Artyku³y biurowe;Koperty;Convenience Packs of Business Envelopes;14,48;5;0,2;4,887
5618;PL-2019-090460;œredni;26.03.2019;28.03.2019;standardowy;opakowanie;ma³a firma;Marcin Krê¿el;K03309;wschodni;lubelskie;Ostrów Lubelski;21-110;Meble;Umeblowanie;Advantus Panel Wall Certificate Holder - 8.5x11;19,52;2;0,2;5,368
5619;PL-2019-090460;wysoki;26.03.2019;27.03.2019;standardowy;ma³e pude³ko;ma³a firma;Ariel Gondek;K03310;centralny;mazowieckie;Ceranów;08-322;Artyku³y biurowe;Magazynowanie;"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D";443,92;4;0;8,8784
5622;PL-2019-089982;œredni;23.05.2019;25.05.2019;standardowy;ma³e pude³ko;biuro;Krzysztof Prodan;K01254;wschodni;podlaskie;Mielnik;17-300;Meble;Krzes³a;Global Fabric Manager's Chair, Dark Gray;201,96;2;0;50,49
5635;PL-2019-087586;niski;03.11.2019;05.11.2019;standardowy;ma³e pude³ko;ma³a firma;Marek Kowalczuk;K01194;centralny;³ódzkie;Grabów;99-150;Artyku³y biurowe;Segregatory;Surelock Post Binders;152,8;5;0;76,4
5637;PL-2019-089957;krytyczny;16.12.2019;16.12.2019;standardowy;ma³e pude³ko;osoba fizyczna;Jacek Seku³a;K01519;centralny;mazowieckie;Stare Babice;05-082;Technologia;Akcesoria;Kensington Expert Mouse Optical USB Trackball for PC or Mac;284,97;3;0;85,491
5638;PL-2019-089957;krytyczny;16.12.2019;17.12.2019;kolejowy;paleta;osoba fizyczna;Antoni Krzywicki;K01522;centralny;³ódzkie;Lututów;98-360;Meble;Umeblowanie;"Career Cubicle Clock, 8 1/4"", Black";60,84;3;0;23,1192
5641;PL-2019-091298;krytyczny;09.08.2019;11.08.2019;ekspresowy;worek;ma³a firma;Edyta Waracka;K03351;po³udniowy;ma³opolskie;Sucha Beskidzka;34-200;Artyku³y biurowe;Papier;EcoTones Memo Sheets;28,8;9;0,2;10,08
5643;PL-2019-090987;œredni;26.10.2019;28.10.2019;standardowy;worek;osoba fizyczna;Walentyna Wojtowicz;K03325;wschodni;œwiêtokrzyskie;Stopnica;28-130;Meble;Umeblowanie;Regeneration Desk Collection;7,04;4;0;3,0976
5646;PL-2019-086567;krytyczny;08.09.2019;08.09.2019;standardowy;ma³e pude³ko;biuro;Sebastian Chowañski;K00945;wschodni;lubelskie;Spiczyn;21-077;Meble;Umeblowanie;Tensor Computer Mounted Lamp;74,45;5;0;20,1015
5648;PL-2019-090583;œredni;19.09.2019;20.09.2019;standardowy;ma³e pude³ko;korporacja;Krzysztof Rególski;K00339;po³udniowy;œl¹skie;Sosnowiec;41-216;Artyku³y biurowe;Papier;Xerox 220;19,44;3;0;9,3312
5649;PL-2019-090583;nieokreœlony;19.09.2019;21.09.2019;standardowy;worek;korporacja;Krzysztof Rególski;K00339;po³udniowy;œl¹skie;Sosnowiec;41-216;Artyku³y biurowe;Papier;Xerox 221;32,4;5;0;15,552
5654;PL-2019-090922;niski;01.12.2019;03.12.2019;standardowy;ma³e pude³ko;biuro;Andrzej Macewicz;K00663;centralny;mazowieckie;Sucho¿ebry;08-125;Artyku³y biurowe;Sztuka;Newell 343;2,94;1;0;0,7938
5662;PL-2019-091416;niski;05.08.2019;07.08.2019;kolejowy;paleta;ma³a firma;Patryk Palêga;K02486;wschodni;podkarpackie;Kury³ówka;37-303;Meble;Umeblowanie;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;21,44;2;0,2;7,504
5666;PL-2019-088039;krytyczny;19.07.2019;20.07.2019;standardowy;opakowanie;korporacja;Leszek Stachowiak;K02059;po³udniowy;œl¹skie;Orzesze;43-180;Artyku³y biurowe;Magazynowanie;Safco Steel Mobile File Cart;66,688;1;0,2;4,168
5669;PL-2019-087862;œredni;08.12.2019;08.12.2019;standardowy;ma³e pude³ko;korporacja;Janusz Wiœniewski;K02108;wschodni;lubelskie;Ludwin;21-075;Artyku³y biurowe;Segregatory;Wilson Jones Turn Tabs Binder Tool for Ring Binders;53,984;14;0,2;17,5448
5670;PL-2019-089291;nieokreœlony;23.05.2019;24.05.2019;standardowy;opakowanie;korporacja;Robert Szank;K00282;pó³nocny;warmiñsko-mazurskie;Kurzêtnik;13-306;Technologia;Akcesoria;Logitech G35 7.1-Channel Surround Sound Headset;389,97;3;0;132,5898
5671;PL-2019-089291;wysoki;23.05.2019;24.05.2019;ekspresowy;worek;korporacja;Gra¿yna Kietrys;K00276;pó³nocny;kujawsko-pomorskie;Gostycyn;89-520;Meble;Umeblowanie;Luxo Adjustable Task Clamp Lamp;355,36;4;0;92,3936
5676;PL-2019-089199;niski;24.02.2019;25.02.2019;standardowy;ma³e pude³ko;korporacja;Natalia Warcho³;K00032;pó³nocno-zachodni;wielkopolskie;¯erków;63-210;Technologia;Telefony;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;57,408;6;0,2;5,7408
5678;PL-2019-087299;wysoki;13.12.2019;14.12.2019;standardowy;ma³e pude³ko;korporacja;Stanis³aw Wiœniewski;K03252;pó³nocny;pomorskie;Smo³dzino;76-214;Meble;Umeblowanie;Tenex Chairmats For Use with Hard Floors;38,976;3;0,6;-50,6688
5679;PL-2019-090314;niski;25.06.2019;25.06.2019;standardowy;worek;korporacja;Daniel Dutkiewicz;K02215;wschodni;lubelskie;Telatyn;22-652;Artyku³y biurowe;£¹czniki;Staples;20,44;7;0;9,198
5680;PL-2019-090314;niski;25.06.2019;02.07.2019;standardowy;ma³e pude³ko;korporacja;Maria Lasota;K02216;centralny;³ódzkie;Zapolice;97-512;Artyku³y biurowe;Papier;Xerox 1889;109,92;2;0;53,8608
5681;PL-2019-090314;wysoki;25.06.2019;27.06.2019;standardowy;ma³e pude³ko;korporacja;Maria Lasota;K02216;centralny;³ódzkie;Zapolice;97-512;Artyku³y biurowe;Segregatory;Avery Heavy-Duty EZD View Binder with Locking Rings;6,38;1;0;2,9348
5691;PL-2019-086645;nieokreœlony;05.05.2019;07.05.2019;standardowy;ma³e pude³ko;osoba fizyczna;Aldona Prusinowska;K01680;pó³nocny;kujawsko-pomorskie;Kowal;87-820;Artyku³y biurowe;Sztuka;Manco Dry-Lighter Erasable Highlighter;27,36;9;0;9,3024
5692;PL-2019-086645;niski;05.05.2019;07.05.2019;standardowy;du¿e pude³ko;osoba fizyczna;Aldona Prusinowska;K01680;pó³nocny;kujawsko-pomorskie;Kowal;87-820;Artyku³y biurowe;Papier;"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""";44,75;5;0;20,585
5700;PL-2019-089679;krytyczny;18.01.2019;20.01.2019;standardowy;worek;ma³a firma;Norbert Batory;K01603;pó³nocno-zachodni;wielkopolskie;KaŸmierz;64-530;Artyku³y biurowe;Papier;Xerox 1992;35,88;6;0;17,5812
5701;PL-2019-089679;œredni;18.01.2019;20.01.2019;kolejowy;wielkie pud³o;ma³a firma;Norbert Batory;K01603;pó³nocno-zachodni;wielkopolskie;KaŸmierz;64-530;Artyku³y biurowe;Koperty;Brown Kraft Recycled Envelopes;40,752;3;0,2;15,282
5717;PL-2019-088870;krytyczny;24.03.2019;26.03.2019;standardowy;opakowanie;korporacja;Ryszard Osiowy;K01940;po³udniowy;œl¹skie;Che³m Œl¹ski;41-403;Technologia;Telefony;KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;29,16;3;0;8,4564
5718;PL-2019-088870;niski;24.03.2019;25.03.2019;ekspresowy;ma³e pude³ko;korporacja;Miros³aw Malec;K01938;wschodni;podkarpackie;Wielkie Oczy;37-627;Artyku³y biurowe;Koperty;Staple envelope;57,96;7;0;27,2412
5724;PL-2019-091122;wysoki;27.05.2019;28.05.2019;standardowy;opakowanie;korporacja;Piotr Sterczyñski;K02391;pó³nocno-zachodni;lubuskie;Zabór;66-003;Artyku³y biurowe;Papier;Xerox 1905;12,96;2;0;6,2208
5725;PL-2019-091122;œredni;27.05.2019;29.05.2019;standardowy;ma³e pude³ko;korporacja;Piotr Sterczyñski;K02391;pó³nocno-zachodni;lubuskie;Zabór;66-003;Artyku³y biurowe;Magazynowanie;SAFCO Commercial Wire Shelving, Black;331,536;3;0,2;-82,884
5729;PL-2019-088634;niski;08.08.2019;09.08.2019;standardowy;ma³e pude³ko;ma³a firma;Ma³gorzata Brz¹ka³a;K01020;centralny;mazowieckie;Kowala;26-624;Artyku³y biurowe;Urz¹dzenia;Hoover WindTunnel Plus Canister Vacuum;1089,75;3;0;305,13
5730;PL-2019-088634;wysoki;08.08.2019;10.08.2019;standardowy;ma³e pude³ko;ma³a firma;Ma³gorzata Brz¹ka³a;K01020;centralny;mazowieckie;Kowala;26-624;Artyku³y biurowe;Etykiety;Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White;61,06;2;0;28,0876
5734;PL-2019-087618;œredni;28.05.2019;29.05.2019;standardowy;worek;ma³a firma;Andrzej Kejs;K02941;po³udniowy;ma³opolskie;Zielonki;32-087;Artyku³y biurowe;Zaopatrzenie;Acme Box Cutter Scissors;30,69;3;0;7,9794
5735;PL-2019-088104;œredni;15.06.2019;19.06.2019;standardowy;ma³e pude³ko;korporacja;Bogus³aw Podraska;K01132;pó³nocny;pomorskie;Dzierzgoñ;82-440;Meble;Umeblowanie;DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7;25,16;2;0;8,5544
5739;PL-2019-085949;wysoki;24.06.2019;28.06.2019;ekspresowy;ma³e pude³ko;biuro;Dorota Kowalewska;K02279;pó³nocny;pomorskie;Pszczó³ki;83-032;Artyku³y biurowe;Segregatory;"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""";38,376;3;0,2;13,4316
5745;PL-2019-086724;œredni;11.08.2019;15.08.2019;standardowy;ma³e pude³ko;ma³a firma;Halina Sztreja;K01671;pó³nocny;pomorskie;Somonino;83-314;Artyku³y biurowe;Magazynowanie;SAFCO Boltless Steel Shelving;795,48;7;0;7,9548
5750;PL-2019-086529;wysoki;04.08.2019;05.08.2019;standardowy;ma³e pude³ko;biuro;Roman Pietrasz;K02555;centralny;mazowieckie;Pruszków;05-800;Technologia;Telefony;Belkin SportFit Armband For iPhone 5s/5c, Fuchsia;74,95;5;0;36,7255
5751;PL-2019-086529;niski;04.08.2019;04.08.2019;standardowy;ma³e pude³ko;biuro;Roman Pietrasz;K02555;centralny;mazowieckie;Pruszków;05-800;Meble;Sto³y;Chromcraft Rectangular Conference Tables;355,455;3;0,5;-184,8366
5756;PL-2019-086600;nieokreœlony;21.10.2019;22.10.2019;ekspresowy;ma³e pude³ko;korporacja;Ryszard Sobczyñski;K01836;centralny;mazowieckie;Radom;26-606;Artyku³y biurowe;Urz¹dzenia;Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk;3,16;4;0,8;-8,532
5757;PL-2019-086600;krytyczny;21.10.2019;23.10.2019;standardowy;ma³e pude³ko;korporacja;Juliusz Adel;K01837;wschodni;lubelskie;Krasnobród;22-440;Technologia;Kopiarki;Hewlett Packard 610 Color Digital Copier / Printer;1999,96;5;0,2;624,9875
5771;PL-2019-090602;niski;30.11.2019;02.12.2019;standardowy;ma³e pude³ko;korporacja;Tadeusz Kopaszewski;K01627;wschodni;podkarpackie;Zaleszany;37-415;Meble;Umeblowanie;DAX Value U-Channel Document Frames, Easel Back;14,91;3;0;4,6221
5772;PL-2019-085964;nieokreœlony;08.07.2019;10.07.2019;standardowy;worek;osoba fizyczna;Robert Stankiewicz;K00211;wschodni;podkarpackie;Brzozów;36-200;Artyku³y biurowe;Urz¹dzenia;Hoover Upright Vacuum With Dirt Cup;1158,12;4;0;335,8548
5773;PL-2019-085964;nieokreœlony;08.07.2019;10.07.2019;standardowy;ma³e pude³ko;osoba fizyczna;Robert Stankiewicz;K00211;wschodni;podkarpackie;Brzozów;36-200;Technologia;Kopiarki;Canon PC1080F Personal Copier;599,99;1;0;233,9961
5779;PL-2019-089200;niski;29.03.2019;30.03.2019;standardowy;œrednie pude³ko;korporacja;Natalia Warcho³;K00032;pó³nocno-zachodni;wielkopolskie;¯erków;63-210;Artyku³y biurowe;Sztuka;50 Colored Long Pencils;30,48;3;0;7,9248
5780;PL-2019-090360;niski;09.06.2019;16.06.2019;standardowy;ma³e pude³ko;osoba fizyczna;Mieczys³aw Stoltman;K00737;centralny;mazowieckie;Karniewo;06-425;Meble;Krzes³a;Hon Olson Stacker Stools;112,648;1;0,2;11,2648
5787;PL-2019-089449;niski;22.06.2019;24.06.2019;standardowy;ma³e pude³ko;biuro;Mariusz Ró¿ycki;K01424;centralny;³ódzkie;Czerniewice;97-216;Artyku³y biurowe;Segregatory;GBC Standard Recycled Report Covers, Clear Plastic Sheets;22,638;7;0,7;-16,6012
5789;PL-2019-086454;niski;11.04.2019;15.04.2019;standardowy;ma³e pude³ko;osoba fizyczna;Henryk Rzepczak;K02851;po³udniowy;ma³opolskie;Wieliczka;32-020;Meble;Umeblowanie;Stackable Trays;12,32;5;0,2;1,848
5793;PL-2019-091078;niski;03.12.2019;04.12.2019;standardowy;ma³e pude³ko;korporacja;Tomasz Okupski;K01690;pó³nocno-zachodni;lubuskie;Bytom Odrzañski;67-115;Artyku³y biurowe;Urz¹dzenia;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;97,84;2;0;25,4384
5794;PL-2019-089414;œredni;08.09.2019;09.09.2019;standardowy;ma³e pude³ko;biuro;Kamil Bukowiec;K03008;wschodni;lubelskie;Turobin;23-465;Meble;Umeblowanie;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";51,75;1;0;15,525
5796;PL-2019-091201;nieokreœlony;01.03.2019;08.03.2019;kolejowy;wielkie pud³o;korporacja;Bogus³aw Dzikowicz;K00751;wschodni;œwiêtokrzyskie;Sadowie;27-580;Artyku³y biurowe;Magazynowanie;Dual Level, Single-Width Filing Carts;1395,54;9;0;362,8404
5806;PL-2019-087364;krytyczny;04.02.2019;05.02.2019;standardowy;ma³e pude³ko;osoba fizyczna;Maciej Zawadzki;K00084;centralny;³ódzkie;Pabianice;95-200;Meble;Rega³y;Bush Westfield Collection Bookcases, Fully Assembled;205,9992;3;0,32;-27,2646
5821;PL-2019-089201;niski;17.06.2019;19.06.2019;standardowy;ma³e pude³ko;korporacja;Magdalena Schulz;K00033;po³udniowy;ma³opolskie;Trzebinia;32-540;Artyku³y biurowe;Zaopatrzenie;Compact Automatic Electric Letter Opener;238,62;2;0;4,7724
5822;PL-2019-089201;œredni;17.06.2019;18.06.2019;standardowy;worek;korporacja;Magdalena Schulz;K00033;po³udniowy;ma³opolskie;Trzebinia;32-540;Artyku³y biurowe;Urz¹dzenia;Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags;7,77;1;0;2,0979
5833;PL-2019-086527;wysoki;11.01.2019;16.01.2019;standardowy;worek;biuro;Roman Pietrasz;K02555;centralny;mazowieckie;Pruszków;05-800;Artyku³y biurowe;Etykiety;Avery 494;6,264;3;0,2;2,0358
5847;PL-2019-017155;krytyczny;30.01.2019;31.01.2019;ekspresowy;worek;biuro;Ryszard Marszewski;K00553;po³udniowy;ma³opolskie;Kraków;31-012;Meble;Krzes³a;Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back;225,568;2;0,2;2,8196
5857;PL-2019-087634;wysoki;02.07.2019;09.07.2019;ekspresowy;ma³e pude³ko;osoba fizyczna;Ma³gorzata Kowalczyk;K02885;centralny;mazowieckie;Wilga;08-470;Artyku³y biurowe;Segregatory;Avery Self-Adhesive Photo Pockets for Polaroid Photos;1,362;1;0,8;-2,1792
5862;PL-2019-089609;krytyczny;11.04.2019;13.04.2019;standardowy;ma³e pude³ko;ma³a firma;Grzegorz Stalmach;K02334;po³udniowo-zachodni;opolskie;Gorzów Œl¹ski;46-310;Artyku³y biurowe;Papier;Xerox 1914;109,92;2;0;53,8608
5863;PL-2019-089609;nieokreœlony;11.04.2019;12.04.2019;standardowy;worek;ma³a firma;Grzegorz Stalmach;K02334;po³udniowo-zachodni;opolskie;Gorzów Œl¹ski;46-310;Artyku³y biurowe;Papier;Xerox 1994;19,44;3;0;9,3312
5874;PL-2019-088296;nieokreœlony;05.01.2019;06.01.2019;kolejowy;wielkie pud³o;biuro;Janusz Bagiñski;K02579;wschodni;lubelskie;Annopol;21-150;Artyku³y biurowe;Segregatory;GBC VeloBind Cover Sets;108,08;7;0;54,04
5875;PL-2019-086796;krytyczny;21.12.2019;23.12.2019;ekspresowy;ma³e pude³ko;korporacja;Adam Pryba;K03138;wschodni;lubelskie;£opiennik Górny;22-351;Artyku³y biurowe;Segregatory;Insertable Tab Indexes For Data Binders;9,54;3;0;4,3884
5885;PL-2019-090589;nieokreœlony;29.12.2019;29.12.2019;standardowy;ma³e pude³ko;korporacja;Ewa Ko³osowska;K00936;centralny;mazowieckie;Karczew;05-480;Artyku³y biurowe;Zaopatrzenie;High Speed Automatic Electric Letter Opener;4912,59;3;0;196,5036
5886;PL-2019-090589;niski;29.12.2019;30.12.2019;standardowy;ma³e pude³ko;korporacja;Aneta Iwanicka;K00937;pó³nocno-zachodni;wielkopolskie;Opalenica;64-330;Artyku³y biurowe;Segregatory;Avery Non-Stick Heavy Duty View Round Locking Ring Binders;14,352;3;0,2;5,0232
5888;PL-2019-086555;niski;15.03.2019;16.03.2019;standardowy;ma³e pude³ko;biuro;Jolanta Pawlus;K00573;pó³nocno-zachodni;wielkopolskie;Jutrosin;63-930;Artyku³y biurowe;Magazynowanie;SAFCO Mobile Desk Side File, Wire Frame;42,76;1;0;11,1176
5890;PL-2019-089608;œredni;08.04.2019;10.04.2019;standardowy;œrednie pude³ko;osoba fizyczna;Grzegorz Stalmach;K02334;po³udniowo-zachodni;opolskie;Gorzów Œl¹ski;46-310;Artyku³y biurowe;Segregatory;GBC ProClick Spines for 32-Hole Punch;25,06;2;0;11,7782
5898;PL-2019-090860;krytyczny;19.08.2019;20.08.2019;standardowy;ma³e pude³ko;korporacja;Jerzy Wolski;K02427;wschodni;podkarpackie;Tyczyn;36-020;Meble;Umeblowanie;"Seth Thomas 13 1/2"" Wall Clock";71,12;4;0;22,0472
5904;PL-2019-091115;œredni;13.06.2019;15.06.2019;standardowy;ma³e pude³ko;ma³a firma;Andrzej Rogowski;K01466;centralny;mazowieckie;Klwów;26-414;Artyku³y biurowe;Papier;Easy-staple paper;45,36;4;0;22,2264
5905;PL-2019-090815;niski;14.10.2019;15.10.2019;standardowy;worek;korporacja;Beata Augustynek;K03221;wschodni;œwiêtokrzyskie;Jêdrzejów;28-300;Artyku³y biurowe;Papier;Astroparche Fine Business Paper;26,4;5;0;12,672
5920;PL-2019-087611;nieokreœlony;26.11.2019;28.11.2019;standardowy;ma³e pude³ko;ma³a firma;Marcin Ciechanowicz;K01623;wschodni;œwiêtokrzyskie;Morawica;26-026;Technologia;Telefony;ClearSounds CSC500 Amplified Spirit Phone Corded phone;209,97;3;0;58,7916
5921;PL-2019-087611;œredni;26.11.2019;28.11.2019;standardowy;ma³e pude³ko;ma³a firma;Marcin Ciechanowicz;K01623;wschodni;œwiêtokrzyskie;Morawica;26-026;Technologia;Akcesoria;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;659,9;2;0;217,767
5922;PL-2019-087611;krytyczny;26.11.2019;27.11.2019;standardowy;ma³e pude³ko;ma³a firma;Marcin Ciechanowicz;K01623;wschodni;œwiêtokrzyskie;Morawica;26-026;Artyku³y biurowe;Papier;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;110,96;2;0;53,2608
5934;PL-2019-087287;œredni;09.07.2019;11.07.2019;standardowy;ma³e pude³ko;biuro;Tadeusz £ukomski;K03123;po³udniowy;œl¹skie;Mykanów;42-233;Technologia;Akcesoria;AmazonBasics 3-Button USB Wired Mouse;16,776;3;0,2;4,8231
5935;PL-2019-087773;œredni;14.09.2019;19.09.2019;standardowy;worek;korporacja;Sylwester Myk;K02593;po³udniowy;ma³opolskie;Ropa;38-312;Technologia;Akcesoria;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;527,92;2;0,2;85,787
5943;PL-2019-090387;krytyczny;22.11.2019;24.11.2019;kolejowy;paleta;korporacja;Zbigniew Oleksiak;K02162;pó³nocno-zachodni;wielkopolskie;Damas³awek;62-110;Technologia;Telefony;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;211,168;4;0,2;18,4772
5944;PL-2019-090387;nieokreœlony;22.11.2019;24.11.2019;standardowy;opakowanie;korporacja;Zbigniew Oleksiak;K02162;pó³nocno-zachodni;wielkopolskie;Damas³awek;62-110;Meble;Umeblowanie;Eldon 200 Class Desk Accessories, Smoke;6,28;1;0;2,6376
5945;PL-2019-090387;œredni;22.11.2019;23.11.2019;standardowy;ma³e pude³ko;korporacja;Roman K³osowski;K02159;pó³nocno-zachodni;wielkopolskie;S³upca;62-400;Technologia;Akcesoria;SanDisk Cruzer 32 GB USB Flash Drive;95,1;5;0;30,432
5947;PL-2019-088657;œredni;23.04.2019;23.04.2019;ekspresowy;ma³e pude³ko;ma³a firma;Tomasz Blutka;K02549;po³udniowo-zachodni;dolnoœl¹skie;Osiecznica;59-724;Artyku³y biurowe;Magazynowanie;Portable Personal File Box;48,84;4;0;13,1868
5948;PL-2019-088657;nieokreœlony;23.04.2019;30.04.2019;standardowy;opakowanie;ma³a firma;Tomasz Blutka;K02549;po³udniowo-zachodni;dolnoœl¹skie;Osiecznica;59-724;Artyku³y biurowe;Segregatory;Wilson Jones Impact Binders;25,9;5;0;12,691
5950;PL-2019-088657;niski;23.04.2019;27.04.2019;kolejowy;wielkie pud³o;ma³a firma;Tomasz Blutka;K02549;po³udniowo-zachodni;dolnoœl¹skie;Osiecznica;59-724;Technologia;Akcesoria;Logitech G700s Rechargeable Gaming Mouse;299,97;3;0;125,9874
5952;PL-2019-087452;wysoki;04.05.2019;06.05.2019;standardowy;worek;ma³a firma;Edward Ostrysz;K02531;po³udniowo-zachodni;dolnoœl¹skie;Walim;58-320;Artyku³y biurowe;Segregatory;Ibico Recycled Linen-Style Covers;234,36;6;0;112,4928
5963;PL-2019-086735;œredni;26.05.2019;27.05.2019;ekspresowy;du¿e pude³ko;osoba fizyczna;Artur Echaust;K01450;po³udniowy;œl¹skie;Poczesna;42-262;Artyku³y biurowe;Urz¹dzenia;Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags;7,78;2;0;2,0228
5965;PL-2019-087071;krytyczny;08.01.2019;12.01.2019;standardowy;du¿e pude³ko;korporacja;Miros³aw Pawlak;K02146;pó³nocny;pomorskie;Kosakowo;81-198;Artyku³y biurowe;Zaopatrzenie;Acme Kleencut Forged Steel Scissors;17,22;3;0;5,166
